,descripcion,nombre,partido,instagram,facebook,linkedin,tiktok,web,twitter,Circunscripción,Grado de estudio,Profesión,Cuatrienio,Fecha de nacimiento,Edad,Lugar de nacimiento,Género,Whatsapp,Oficina,Teléfono Oficina,Correo Electrónico,YouTube
114,"Es profesional en deporte y actividad física (estudió en la Escuela Nacional del deporte) y además de deportista ha hecho parte de varios grupos, movimientos y grupos juveniles con afinidad a las ideas de izquierda. Ha aspirado a varios cargos de elección popular. En 2010 intentó llegar a la Cámara de Representantes del Valle del Cauca, luego en 2011 se lanzó por una curul en el Concejo de Cali. En 2015 lo intentó para la Gobernación del Valle.Tomado de: http://www.poderopedia.org/co/personas/Alejandro_Ocampo_Giraldo",Jorge Alejandro Ocampo Giraldo,Pacto Histórico Coalición,https://www.instagram.com/alejandroocampogiraldo/,https://www.facebook.com/alejandro.ocampogiraldo.7,,,,https://twitter.com/alejoocampog,Circunscripción Territorial de Valle del Cauca en Valle del Cauca,Universitaria,Deportista,2022 - 2026,Invalid Date,Sin edad asignada,Cali,Masculino,,,,,
115,"Administrador de Empresas de la Universidad Pontificia Bolivariana; es también especialista en Gerencia y especialista en Gestión Ambiental de la misma universidad. Es, además, tecnólogo en Costos y Auditoria del Politécnico Jaime Isaza Cadavid. Actualmente es estudiante de la Maestría en Gobierno y Políticas Públicas de la universidad EAFIT.https://luiscarlosochoa.com/trayectoria/",Luis Carlos Ochoa Tobón,Liberal Colombiano,https://www.instagram.com/lochoatobon/?hl=es-la,https://www.facebook.com/LOchoaTobon,,,,https://twitter.com/LOchoaTobon,Circunscripción Territorial de Antioquia en Antioquia,Especialización,Administrador/a de empresas,2022 - 2026,25 de marzo de 1969,54,Cisneros,Masculino,,612 - 613 - Edificio Nuevo del Congreso,(+57) (601) 3904050; ext. 3074/3073,,https://www.youtube.com/watch?v=N0fPXDp18zE
116,Administrador público de la Escuela Superior de Administración Pública. Estudia derecho en la Universidad Santo Tomás (esta ad portas de su graduación),Edinson Vladimir Olaya Mancipe,Centro Democrático,https://www.instagram.com/_vladimir_olaya/,https://www.facebook.com/vladimirolaya102,,,,https://twitter.com/vladimir_olaya,Circunscripción Territorial de Casanare en Casanare,Universitaria,Administrador/a público/a,2022 - 2026,23 de octubre de 1990,32,Aguazul,Masculino,,,,,
117,"Abogado de la Universidad de Caldas. Durante su permanencia como estudiante de la Facultad de Derecho, es elegido representante estudiantil de la facultad ante el CEUC –Consejo Estudiantil de la Universidad de Caldas-Inicia en el año 1998 su primer posgrado en la Universidad Católica de Colombia en Derecho Administrativo y Constituional. En enero de 1999 viaja a España y Portugal para adelantar estudios superiores en la Universidad de Salamanca. A su regreso inicia estudios en Derecho Probatorio. En el 2001 adelanta estudios de posgrado en Derecho Tributario y Aduanero, en el 2003 en Derecho Penal y Ciencias Forenses y en el año 2004 en Derecho Comercial y Financiero.Jefe del Departamento Jurídico de la Gobernación del Tolima y a título de encargo, Director de Ingresos de la Secretaría de Hacienda Departamental del Tolima, Secretario del Interior y Secretario General del mismo ente territorial.En la Alcaldía de Ibagué, en propiedad, ocupó el cargo de Secretario Jurídico y Secretario de Gobierno; de manera transitoria ejerció como Secretario de Tránsito y Transporte, Secretario de Hacienda y Alcalde encargado en diversas oportunidades.Diputado del Departamento del Tolima, Presidente de la Asamblea Departamental.Docente de la Corporación Unificada Nacional CUN y en la facultad de Derecho de la Universidad Cooperativa de Colombia.Representante de Colombia ante el Parlamento Andino.Fuente: http://on.fb.me/iVwFpERepresentante a la Cámara por Tolima 2010-2014 y 2014.2018.",Carlos Edward Osorio Aguiar,Centro Democrático,https://www.instagram.com/carlosedwardosorio/?hl=es-la,https://www.facebook.com/carlosedwardosorio,,,,https://twitter.com/CarlosEdward_O?t=8NloZTDmdNzi-PSLjjpk9w&s=09,Circunscripción Territorial de Tolima en Tolima,Universitaria,Abogado/a,2022 - 2026,15 de septiembre de 1974,48,Ibagué,Masculino,,,,,https://www.youtube.com/channel/UCy5ekNW-GJA2QRLCzQ19ZlA
118,"Comunicador social y periodista de la Universidad de Manizales. Especialista en Alta Dirección del Estado, de la Escuela Superior de Administración Pública (ESAP)",Santiago Osorio Marín,Alianza Verde Centro Esperanza Coalición,https://www.instagram.com/santiagosoriom/?hl=es,https://www.facebook.com/SantiagoOsorioCaldas,,,,https://twitter.com/osoriosantiago,Circunscripción Territorial de Caldas en Caldas,Especialización,Comunicador/a social,2022 - 2026,22 de julio de 2022,Sin edad asignada,Manizales,Masculino,,,,,
119,"Elkin Ospina es Administrador de Empresas (sector público y privado), egresado de la Universidad Sergio Arboleda de Bogotá, Especialista en Gerencia Publica de la Universidad Pontificia Bolivariana (UPB) de la ciudad de Medellín.Tiene amplia experiencia en procesos integrales de la administración entre ellos desarrollo estratégico, gestión de talento humano, diseño de direccionamientos corporativos, operación logística y proyección financiera.Es un empresario que orienta a más de 200 colaboradores en reconocidas líneas de negocio entre ellos los Restaurantes Candilejas La Ceja, Rionegro y Bogotá.Este líder tiene una amplia experiencia en la gestión pública, especialmente como Concejal del Municipio de la Ceja, donde su compromiso de Responsabilidad Social Empresarial ha liderado y promovido importantes iniciativas en las líneas de integración familiar, mejoramiento educativo, fortalecimiento espiritual y religioso, desarrollo de talentos deportivos, acciones de emprendimiento, generación de empleo y ante todo promotor del humanismo como gran estrategia para desarrollar comunidades altamente competitivas y auto sostenibles.Hace parte de la nueva generación de servidores públicos y jóvenes ejecutivos que saben que preparación da autoridad para intervenir y servir en pro del desarrollo de la región con un fuerte enfoque humano que traspase la política y proponga una gran iniciativa de Movilización Ciudadana influyente de un impacto sostenible, duradero y solido en el tiempo.Fuente: http://bit.ly/p1TAvYPara conocer su gestión durante el actual cuatrienio: https://www.dropbox.com/s/kqpqenwjngr117v/Elkin%20Rodolfo%20Ospina%20reporte.pdf",Elkin Rodolfo Ospina Ospina,Alianza Verde,https://www.instagram.com/elkinospinaospina/,https://www.facebook.com/elkinospinaospina,,,,https://twitter.com/elkinospinao,Circunscripción Territorial de Antioquia en Antioquia,Especialización,Administrador/a de empresas,2022 - 2026,20 de septiembre de 1974,48,Rionegro,Masculino,,,,ospinaospinaelkin@gmail.com,
120,"Abogado egresado de la Universidad Santiago de Cali, Especialista en Derecho de Trabajo de la Universidad Nacional.Trayectoria pública y política en la que no se reporta el año: Secretario de Gobierno y Alcalde del Municipio de Istmina, asesor  en Unidad de Trabajo Legislativo de la Cámara de Representantes y Gobernador del departamento del Chocó.",Jhoany Carlos Alberto Palacios Mosquera,Liberal Colombiano,https://www.instagram.com/jhoany_palaciosm/,https://www.facebook.com/jhoanycarlosalberto.palaciosmosquera/,,,,https://twitter.com/domingogobierna,Circunscripción Territorial de Chocó en Chocó,Especialización,Abogado/a,2022 - 2026,13 de abril de 1969,54,Itsmina,Masculino,,508 - 511 - Edificio Nuevo del Congreso,,jhoany.palacios@camara.gov.co,
121,Completó sus estudios de educación media y obtuvo el titulo de bachiller académico.,Leonor María Palencia Vega,Asociación Agropecuaria de Mujeres Víctimas de Jericó,,https://www.facebook.com/leonorpalenciav,,,,https://twitter.com/leonorpalenciav,C Transitoria Especial de Paz - CITREP en Córdoba,Bachillerato,No profesional,2022 - 2026,30 de mayo de 1975,48,Tierralta,Femenino,,333B - Edificio Nuevo del Congreso,(+57) (601) 3904050; ext. 3383/3382,leonor.palencia@camara.gov.co,
122,"Es un dirigente deportivo que se ha destacado como presidente de la Liga Antioqueña de Fútbol, presidente de la Junta Directiva de Indeportes Antioquia, vicepresidente de la Federación Colombiana de Baloncesto, Asesor en Coldeportes y ha liderado importantes eventos deportivos como los Mundiales de la FIFA Sub20 en 2011 y de Fútbol Sala en 2016 (subsede Medellín), FIBA AMERICUP de Baloncesto Medellín 2017. También es reconocido por su compromiso en la lucha contra la violencia en el fútbol y es autor de la Ley de Seguridad y Convivencia en el fútbol en Colombia, como congresista en el año 2009 y fue presidente del Independiente Medellín en 2018.Odontólogo, especialista en gerencia de salud, estomatología y cirugía oral y administración deportiva. Máster internacional en negocios y administración del fútbol.Tomado de: http://www.partidocambioradical.org/mauricio-parodi-se-posesiono-como-representante-a-la-camara-por-el-departamento-de-antioquia/",Mauricio Parodi Díaz,Cambio Radical Colombia Justa Libres Coalición,https://www.instagram.com/maoparodi_/,https://www.facebook.com/mao.parodi,,,,https://twitter.com/maoparodi,Circunscripción Territorial de Antioquia en Antioquia,Especialización,Ciencias de la Salud,2022 - 2026,6 de mayo de 1966,57,Riohacha,Masculino,,203B - Ed. Nuevo del Congreso,4325100 ext: 3303,mauricio.parodi@camara.gov.co,
123,Ingeniero industrial de la Universidad INCCA de Colombia(Perfiles redes sociales),Gabriel Ernesto Parrado Durán,Pacto Histórico Coalición,https://www.instagram.com/gabrielparradod/?hl=es,https://www.facebook.com/gabrielparradoduran,,,,https://twitter.com/GabrielParradoD,Circunscripción Territorial de Meta en Meta,Universitaria,Ingeniero/a,2022 - 2026,19 de julio de 2022,Sin edad asignada,El Calvario,Masculino,,,,,
124,Ingeniero civil de la Universidad Nacional Sede Manizales.Trayectoria pública y privada en la que no se reporta año: Asesor en el DANE y FINDETER.,Diego Patiño Amariles,Liberal Colombiano,,https://www.facebook.com/diegopatinoamarilesL101/,,,,https://twitter.com/PatinoAmariles,Circunscripción Territorial de Risaralda en Risaralda,Universitaria,Ingeniero/a,2022 - 2026,Invalid Date,Sin edad asignada,Pereira,Masculino,310 877 4583,515B - 516B Ed. Nuevo Congreso,4325100 ext: 4170 - 4171,dparisaralda@yahoo.es,https://www.youtube.com/channel/UCzUFnY3gyFbHxtKYxCZdpfg
125,"Economista de la Universidad Nacional de Colombia, donde además es becaria de la maestría de economía.",Jennifer Dalley Pedraza Saldoval,Alianza Verde Centro Esperanza Coalición,https://www.instagram.com/jenniferpedrazas/?hl=es,https://www.facebook.com/JenniferPedrazaBGT,,,,https://twitter.com/JenniferPedraz,Circunscripción Territorial de Bogotá en Distrito Capital,Universitaria,Economista,2022 - 2026,1 de enero de 1996,27,Bucaramanga,Femenino,,611 - Edificio Nuevo del Congreso,,jennifer.pedraza@camara.gov.co,https://www.youtube.com/channel/UC4a_QbtpiVJpxBLQ3ScKw2A
126,"Julián Peinado Ramírez, orgullosamente paisa, liberal y representante a la Cámara gracias al apoyo de más de 56 mil antioqueños con los que está comprometido a trabajar por la educación, la ciencia, la equidad y el cuidado del medio ambiente.Es Abogado de la Universidad EAFIT, y especialista en Derecho Administrativo y en Contratación Estatal de la Universidad Externado.Desde chiquito soñó con ser Congresista y fue así como trabajó duro para llegar a ser Concejal de Envigado desde donde defendió causas ambientales como la extensión de áreas protegidas; causas animalistas como la reglamentación de los criaderos de animales de compañía y el apoyo a hogares que faciliten la adopción y el rescate de mascotas; así como la inclusión de Envigado como municipio del Área Metropolitana y la creación de un Centro de Conciliación gratuito para personas de estratos 1, 2 y 3.Sus primeros meses como Congresista han reforzado su vocación de servicio y desde allí ha sido la voz de importantes causas, como autor y coautor de proyectos de ley que pueden cambiar la historia del país como alivios tributarios a padres de hijos con discapacidad, la búsqueda de mayor financiación para la educación superior pública, una reforma al sistema de salud, entre otros.También ha realizado debates de control político sobre causas que cree importante defender como el uso responsable del glifosato en la fumigación de cultivos ilícitos y los impactos del proyecto de Hidroituango en el Bajo Cauca antioqueño, además de otros que están por realizarse sobre la financiación de la educación superior y la situación de los pensionados.Asimismo, es ponente del proyecto de ley de Lenguaje Claro que pretende que las entidades se comuniquen de manera sencilla y entendible con los ciudadanos, sin enredos, evitando los reprocesos, la necesidad de recurrir a especialistas para entender los temas y facilitar la comunicación con el Estado.Julián asume esta tarea con toda la responsabilidad con el firme convencimiento de que seguir trabajando por y para la gente es más que su trabajo. Es su pasión.Facebook: @JulianPeinadoRTwitter: @JulianPeinadoRInstagram: @JulianPeinadoR",Julián Peinado Ramírez,Liberal Colombiano,,https://www.facebook.com/julianpeinador/,,,,https://twitter.com/JulianPeinadoR,Circunscripción Territorial de Antioquia en Antioquia,Especialización,Abogado/a,2022 - 2026,24 de mayo de 1982,41,Medellín,Masculino,,608 - 607 Ed. Nuevo del Congreso,4325100 ext: 3640 - 3644,julian.peinado@camara.gov.co,
127,"Abogado de profesión, especialista en Derecho Administrativo y en Derecho Comercial, Magister en Derecho Económico y especialista en Gobierno Local.https://juandaniel.co/about/",Juan Daniel Peñuela Calvache,Conservador Colombiano,https://www.instagram.com/juandanielpenuela/,https://www.facebook.com/juandanielpenuelac,,,,https://twitter.com/Juandapec,Circunscripción Territorial de Nariño en Nariño,Maestría,Abogado/a,2022 - 2026,20 de julio de 2022,Sin edad asignada,Pasto,Masculino,,,,juandapec@hotmail.com,
128,"Profesional en Administración Educativa de la Universidad Surcolombiana, con una Maestría en Educación Comunitaria y Participativa de la Universidad Javeriana de Bogotá D.C. Posee amplias capacidades y aptitudes en liderazgo comunitario y social, lo que le permitió ser elegida por voto popular en la Asamblea Departamental del Huila como Diputada durante el priodo 2008 – 2011.Trayectoria pública y privada en la que no se reporta año: Docente y rectora de diferentes instituciones educativas el Huila, Secretaria Privada del Gobernador del Huila.",Flora Perdomo Andrade,Liberal Colombiano,,https://www.facebook.com/floritaperdomo,,,,https://twitter.com/florita_perdomo,Circunscripción Territorial de Huila en Huila,Maestría,Docente,2022 - 2026,21 de noviembre de 1958,64,Campoalegre,Femenino,,409-410 Ed. Nuevo Congreso,4325100 ext: 3434 - 3435,flora.perdomo@camara.gov.co,https://www.youtube.com/user/floritaperdomo
129,"Licenciada en Pedagogía, egresada de la Universidad Cooperativa de Colombia.https://www.infobae.com/america/colombia/2022/03/17/el-escandalo-alrededor-de-mary-anne-perdomo-la-profesora-que-se-quedo-sola-en-la-lista-del-pacto-historico-y-gano/",Mary Anne Andrea Perdomo Gutiérrez,Pacto Histórico Coalición,,,,,,https://twitter.com/AnneGutirrez1,Circunscripción Territorial de Santander en Santander,Universitaria,Docente,2022 - 2026,19 de julio de 2022,Sin edad asignada,Piedecuesta,Femenino,,,,,
130,"Es abogado, especialista en Gobierno y Asuntos Públicos y magíster en Derecho Administrativo, con amplia experiencia en el diseño, gestión y ejecución de proyectos de convivencia, resolución pacífica de conflictos y desarrollo social.https://asamblea-atlantico.gov.co/diputados/gersel-perez-altamiranda/",Gersel Luis Pérez Altamiranda,Cambio Radical,https://www.instagram.com/gerselperezaltamiranda/?hl=es-la,https://www.facebook.com/GerselPerez,https://www.linkedin.com/in/gersel-luis-perez-altamiranda-80400432/?originalSubdomain=co,,,https://twitter.com/gerselperez?lang=es,Circunscripción Territorial de Atlántico en Atlántico,Maestría,Abogado/a,2022 - 2026,20 de julio de 2022,Sin edad asignada,Barranquilla,Masculino,,,,,
131,"Abogada en Universidad del Atlántico, Especialización en Derecho Administrativo en Universidad Externado de Colombia, Maestría de Gerencia en servicios en Salud en Corporacion Universitaria de la Costa.https://www.facebook.com/BetsyPerezArango",Betsy Judith Pérez Arango,Cambio Radical,,,,,,https://twitter.com/BetsyPerez_1,Circunscripción Territorial de Atlántico en Atlántico,Maestría,Abogado/a,2022 - 2026,20 de julio de 2022,Sin edad asignada,Barranquilla,Femenino,,,,,
132,"Con un pasado conservador, Óscar Darío Pérez Pineda, contador público de la Universidad de Medellín, con especialización en tributación, finanzas y seguros, logró ayer ser representante a la Cámara de Antioquia por el Centro Democrático, como cabeza de lista de ese movimiento.Pérez, casado y con dos hijas, nació el 7 de julio de 1952 en Támesis, y además de haber sido congresista, fue gerente del IDEA y Secretario de Hacienda departamental.Ya había sido representante a la Cámara en varios periodos y se destacó por adelantar proyectos concernientes al presupuesto nacional y trabajar en comisiones económicas.Es considerado uno de los principales ‘caciques’ conservadores de la región, hombre de confianza del empresario Jenaro Pérez (gerente de Colanta) y del exgobernador Luis Alfredo Ramos Botero.Representante a la Cámara 1998 - 2006, Senador 2006 - 2010 y de nuevo representante desde 2014.Fuente: http://www.eltiempo.com/archivo/documento/CMS-13626375",Oscar Darío Pérez Pineda,Centro Democrático,,https://www.facebook.com/oscar.perezpineda?fref=ts,,,,https://twitter.com/oscardarioperez,Circunscripción Territorial de Antioquia en Antioquia,Especialización,Contador/a,2022 - 2026,7 de julio de 1952,70,Támesis,Masculino,,601-602 Ed. Nuevo Congreso,4325100 ext 3628 - 3630 - 3631,oscardarioperez@hotmail.com,https://www.youtube.com/channel/UCvoYVkadfrH6dUdmQY5d5eA
133,Abogado de la Universidad la Gran Colombia con Especialización en Derecho Público y Magister en Derecho Administrativo de la Universidad Externado de Colombia.,John Edgar Pérez Rojas,Cambio Radical,https://www.instagram.com/john_edgar_perez/?hl=es,https://www.facebook.com/perealesirvealquindio,,,,https://twitter.com/JohnEPerea,Circunscripción Territorial de Quindío en Quindío,Maestría,Abogado/a,2022 - 2026,19 de marzo de 1985,38,Quimbaya,Masculino,,538B - 539B - Edificio Nuevo del Congreso,,john.perez@camara.gov.co,
134,Técnico en Teología del seminario Indecamino de Villavicencio. También es técnico en Sistemas del Sena.,Ermes Evelio Pete Vivas,Pacto Histórico Coalición,,,,,,https://twitter.com/PeteErmes,Circunscripción Territorial de Cauca en Cauca,Técnica,Teólogo/a,2022 - 2026,19 de julio de 2022,Sin edad asignada,Tierradentro,Masculino,,,,,
135,Politóloga de la Universidad de los Andes con máster teoría estética contemporánea.,María del Mar Pizarro García,Pacto Histórico Coalición,https://www.instagram.com/mariadelmarpizarro/?hl=es,https://www.facebook.com/MarPizarroG,,,,https://twitter.com/delmarpizarro,Circunscripción Territorial de Bogotá en Distrito Capital,Maestría,Politólogo/a,2022 - 2026,19 de julio de 2022,Sin edad asignada,Bogotá,Femenino,,,,marpizarrodigital@gmail.com,
136,"Gestor y administrador público de profesión, de la Universidad de Cartagena",Miguel Polo Polo,Consejo Comunitario Fernando Ríos Hidalgo,https://www.instagram.com/miguelpolopolo/?hl=es-la,https://www.facebook.com/MiguelAbrahamPOLOPOLO,,,,https://twitter.com/MiguelPoloP,Circunscripción Especial por Comunidades Afrocolombianas en Sucre,Universitaria,Administrador/a público/a,2022 - 2026,28 de febrero de 1996,27,Toluviejo,Masculino,,,,,
137,Psicólogo de la Universidad Nacional Abierta y a Distancia.https://www.facebook.com/permalink.php?story_fbid=1121863831721293&id=177989749442044,Jorge Alexander Quevedo Herrera,Conservador Colombiano,,,,,,,Circunscripción Territorial de Guaviare en Guaviare,Universitaria,Psicólogo/a,2022 - 2026,20 de julio de 2022,Sin edad asignada,Quetame,Masculino,,,,,
138,"Abogado de la Universidad Libre de Cúcuta, especialista en Derecho Administrativo.Trayectoria pública y privada en la que no se reporta año: Fundador y Presidente de la Asociación de Personeros de El Catatumbo, Asesor del despacho del Defensor Nacional.",Diógenes Quintero Amaya,Asofadhaca - Asociación de Familias Desplazadas de Hacarí,https://instagram.com/diogenesqa?igshid=MjkzY2Y1YTY=,https://www.facebook.com/profile.php?id=100081554150529,,,,https://twitter.com/diogenesqa,C Transitoria Especial de Paz - CITREP en Norte de Santander,Especialización,Abogado/a,2022 - 2026,29 de mayo de 1989,34,Hacarí,Masculino,,336B - Edificio Nuevo del Congreso,,diogenes.quintero@camara.gov.co,
139,"Abogado, Especialista en Derecho Administrativo y Magister en derecho.",Carlos Felipe Quintero Ovalle,Partido Liberal Colombia Justa Libres Coalición,,,,,,https://twitter.com/CarlosFelipeQ,Circunscripción Territorial de Cesar en Cesar,Maestría,Abogado/a,2022 - 2026,29 de julio de 2022,Sin edad asignada,Valledupar,Masculino,,,https://www.facebook.com/profile.php?id=100076513846068,,
140,"Filósofo, Magister en Ciencias Económicas de la Universidad Nacional de Colombia. Estudiante Doctorado en Estudios Políticos y Relaciones Internacionales.Experiencia docente en las áreas de Filosofía, Filosofía Política, Ética, Teoría y Pensamiento económico y Economía Política en ciclos de formación media y universitaria así como en trabajo social y comunitario alrededor de procesos de formación política, derechos humanos, democracia, economía solidaria y participación.Exsubdirector de Juventud de la Secretaría Distrital de Integración Social. Bogotá Humana.Fundador de Movimiento Ciudadano Actuemos que expone con pedagogía en calle el árbol genealógico del poder en Colombia mediante mapas políticos.Experiencia en dirección, asesoría y coordinación de estrategias, proyectos y procesos implementados en contextos en los niveles municipal y nacional alrededor de asuntos de juventud, participación ciudadana, garantía de derechos, políticas públicas, organización social y comunitaria y pedagogía para la paz (acuerdos de la Habana entre el Gobierno Nacional y las FARC y su implementación)-, dentro del sector público y el sector privado.",David Ricardo Racero Mayorca,Pacto Histórico Coalición,,https://www.facebook.com/DavidRaceroM/,,,,https://twitter.com/DavidRacero,Circunscripción Territorial de Bogotá en Distrito Capital,Maestría,Filosofo/a,2022 - 2026,11 de octubre de 1986,36,Bogotá,Masculino,,513B - 514B Ed. Nuevo del Congreso,4325100 ext: 4438,,https://www.youtube.com/watch?v=bl_hUaoVclA&index=102&list=PLU0OqN5T3HQhPVwgYFJP0v-Rbq402NAlP
141,"Indígena wayuu (Colombia). Feminista, defensora de los derechos humanos y de las mujeres indígenas.https://www.wayunkerra.com/sobre-m%C3%AD",Carmen Felisa Ramírez Boscán,Pacto Histórico Coalición,https://www.instagram.com/wayunkerra/?hl=es-la,https://www.facebook.com/karmenramirezboscan,,,,https://twitter.com/Wayunkerra,Circunscripción Internacional (Colombianos Residentes en el Exterior) en Extranjero,NS,Sin profesión,2022 - 2026,19 de julio de 2022,Sin edad asignada,Maicao,Femenino,,,,,
142,,Sandra Milena Ramírez Caviedes,Cambio Radical,,https://www.facebook.com/sandramilena.ramirezcaviedes,,,,,Circunscripción Territorial de Magdalena en Magdalena,NR,Sin profesión,2022 - 2026,20 de julio de 2022,Sin edad asignada,Santa Marta,Femenino,,,,,
143,Es abogado especialista en contratación estatal. https://danielrestrepoc.com/perfil/,Daniel Restrepo Carmona,Conservador Colombiano,https://www.instagram.com/danielrestrepoc_/,https://www.facebook.com/DanielRestreepoC,,,,https://twitter.com/DanielRestrepoC,Circunscripción Territorial de Antioquia en Antioquia,Especialización,Abogado/a,2022 - 2026,19 de julio de 2022,Sin edad asignada,Itagüí,Masculino,,,,,
144,"Administrador de Empresas de la Universidad de Sucre, con maestría en administración de la Universidad Nacional.Trayectoria pública y privada en la que no se reporta año: Consultor en proyectos de emprendimiento rural, columnista del periódico El Meridiano de Sucre y Córdoba.",Luis Ramiro Ricardo Buelvas,Corporación Narrar para Vivir,https://instagram.com/luisramiroricardo?igshid=YmMyMTA2M2Y=,https://www.facebook.com/Luis-Ramiro-Ricardo-107582088740709/?ref=page_internal,,,,https://mobile.twitter.com/luisramirorb,C Transitoria Especial de Paz - CITREP en Bolívar,Maestría,Administrador/a de empresas,2022 - 2026,5 de junio de 1983,40,Ovejas,Masculino,,421B - 422B - Edificio Nuevo del Congreso,,luis.ricardo@camara.gov.co,
145,"Contador público, Especialista en Gestión de Entidades Territoriales y Magíster en Gobierno Municipal. Es padre de dos hijas Mariana y Valentina. Fue Contralor de Cundinamarca, Alcalde de El Rosal, Concejal y Presidente del Concejo. Comunal de la junta de la vereda Lleras de El Rosal.Tomado de: http://leonardorico.com/conoce-mi-historia/",Néstor Leonardo Rico Rico,Cambio Radical,,https://www.facebook.com/TransformandoCundinamarca,,,,https://twitter.com/LeonardoRicoR,Circunscripción Territorial de Cundinamarca en Cundinamarca,Maestría,Contador/a,2022 - 2026,11 de mayo de 1973,50,Bogotá,Masculino,,Capitolio Piso 3,4325100 ext: 5348,,
146,"Culminó sus estudios como bachiller académico en el Colegio Jesús María Oviedo del corregimiento de Santiago Pérez, Ataco – Tolima. Trayectoria pública y política en la que no se reporta año: Autoridad Indígena y Gobernador del Cabildo Indígena Pijao Brisas de Ata y secretario general de la Organización Nacional Indígena de Colombia Gobierno Mayor.",Haiver Rincón Gutiérrez,Asvicnusaper - Asociación Víctimas Núcleo Santiago Pérez,,https://www.facebook.com/haiver.rincongutierrez,,,,https://mobile.twitter.com/haiverrinconrc,C Transitoria Especial de Paz - CITREP en Tolima,Sin grado de estudio,No profesional,2022 - 2026,21 de noviembre de 1978,44,Ataco,Masculino,,621- Edificio Nuevo del Congreso,(57+1) 3904050 ext: 3669 - 3670,haiver.rincon@camara.gov.co,
147,Licenciada en biología y química.,Leyla Marleny Rincón Trujillo,Pacto Histórico Coalición,https://www.instagram.com/profe.leyla/,https://www.facebook.com/leylamarleny.rincontrujillo,,,,https://twitter.com/LeylaProfe,Circunscripción Territorial de Huila en Huila,Universitaria,Docente,2022 - 2026,25 de agosto de 1954,68,Pitalito,Femenino,,104 - Mezanine Norte,,leyla.rincon@camara.gov.co,
148,Abogada de la Universidad del Sinú con Especialización en Derecho Constitucional,Saray Elena Robayo Bechara,Partido de la U - Partido de la Unión por la Gente,https://www.instagram.com/sarayrobayobech/?fbclid=IwAR0mOZiN0yQ4ly6DN4FJRldPZVIqJuUwI9DVLZFIeBEZgzvu14SMwOVTRII,https://www.facebook.com/RobayoSaray,https://www.linkedin.com/in/sarayrobayobechara/?originalSubdomain=co,,,https://twitter.com/sarayrobayobech,Circunscripción Territorial de Córdoba en Córdoba,Especialización,Abogado/a,2022 - 2026,20 de julio de 2022,Sin edad asignada,Montería,Femenino,,,,,
149,"Nacido en Villavicencio el 14 de enero de 1956,Contador Público. Especializado en Finanzas , Gerencia Publica y evaluación de proyectos, al igual que hacienda publica y control fiscal, con experiencia 20 años de trabajo en el área, conocedor del sistemas político y social del departamento y de la Nación.Gestor y promotor de obras de infraestructura en educación, salud, comunicaciones, electrificación, recreación, deportes, servicios públicos,vivienda, vías, en los diferentes municipios del departamento que han redundado en el mejoramiento de la calidad de vida de la población.Miembro de la Junta Directiva del Hospital de Granada, Lotería del MetaOTROS• SENA:CURSO PROGRAMACION DE GESTION PRESUPUESTAL PARA ENTIDADES PUBLICASEXPERIENCIA LABORAL• CORPORACION COLOMBIANA PARA EL CONTROL FISCAL Y LA VEEDURIA CIVICA “COLCGEVEC”CARGO DESEMPEÑADO: DIRECTOR EJECUTIVO – Año 2003-2007.• ASAMBLEA DEL METACARGO DESEMPEÑADO: DIPUTADO – Año 2001-2003• ASAMBLEA DEL METACARGO DESEMPEÑADO: DIPUTADO – Año 1997-2000• ASAMBLEA DEL METACARGO DESEMPEÑADO: DIPUTADO – Año 1991-1993• MUNICIPIO DE VILLAVICENCIOCARGO DESEMPEÑADO: TESORERO 1986-1987http://www.jaimealacamara103.com/content/view/12/31/Para conocer su gestión durante el actual cuatrienio: https://www.dropbox.com/s/5uajsfr8i31zwms/Jaime%20Rodr%C3%ADguez%20Contreras%20reporte.pdf?m=",Jaime Rodríguez Contreras,Cambio Radical,,https://www.facebook.com/JaimeRodriguezContrerasCR/,,,,https://twitter.com/JaimeRCamara,Circunscripción Territorial de Meta en Meta,Especialización,Contador/a,2022 - 2026,14 de enero de 1956,67,Villavicencio,Masculino,,614 - 615 - Ed. Nuevo del Congreso,4325100 ext: 3078 - 3079 - 3080,,
