,descripcion,nombre,partido,instagram,facebook,linkedin,tiktok,web,twitter,Circunscripción,Grado de estudio,Profesión,Cuatrienio,Fecha de nacimiento,Edad,Lugar de nacimiento,Género,Whatsapp,Oficina,Teléfono Oficina,Correo Electrónico,YouTube
67,"La Senadora Maritza Martínez Aristizábal nació en Villavicencio, Meta. Su madre es Gladys Aristizábal, comerciante nacida en Manizales, y su padre Francisco Martínez, piloto comercial, casada con Luis Carlos Torres Rueda, madre de Ana María y María Paula, y abuela de María Paloma.Abogada, Especialista y Magister en Derecho Público la llevó a cabo en la Universidad Externado de Colombia. Inició su carrera profesional en la Rama Judicial como Oficial Mayor del Tribunal Superior del Distrito Judicial de Villavicencio para luego ascender a Magistrada Auxiliar del Consejo de Estado. En el año 2005 se vinculó a la Organización de Estados Iberoamericanos-OEI en calidad de asesora del gobierno nacional en temas ambientales.En el año 2007 ingresó al escenario político al frente del movimiento “Volvamos a Avanzar”, obteniendo el respaldo de más de 170.000 ciudadanos quienes con su firma respaldaron su aspiración a la Gobernación del Departamento del Meta; luego en el año 2010 con una de las mayores votaciones del Partido de la U, obtuvo la única curul en el Senado de la República. En el periodo 2013-2014 se desempeñó como Presidenta de la Comisión Quinta Constitucional encargada los asuntos agropecuarios, ambientales y minero-energéticos. Aspiró nuevamente al Senado para el periodo 2014-2018, siendo reelegida con 73.037 votos, constituyéndose en las votaciones más destacadas en el país y una de las de mayor importancia dentro del partido de la U. Desde su ingreso a la Cámara Alta del Congreso de Colombia, se ha destacado por velar por los intereses sectoriales y regionales a través de la gestión de diversas iniciativas legislativas, como la que mejoró la situación laboral de las madres comunitarias a través de un ingreso otorgado por el Instituto Colombia de Bienestar Familiar, establecer la obligatoriedad de las cuotas de genero a favor de la mujer, en los programas del sector rural, como la adjudicación de baldíos y proyectos productivos , la consolidación de la cultura regional mediante la reivindicación de la memoria del poeta y escritor Eduardo Carranza, la creación de incentivos para los pequeños productores mineros ante prohibición de uso del mercurio en Colombia o el requerimiento de licencia ambiental para efectuar actividades de sísmica exploratoria de hidrocarburos, logro incluir en el estatuto anticorrupción dos artículos para afianzar la transparencia en la contratación estatal.Igualmente se ha destacado por liderar la discusión en temas de interés nacional como la reforma a las regalías, donde se opuso a la reducción de los giros en las regiones productoras de hidrocarburos y la continua exigencia en un precio especial de la gasolina en los municipios productores. Igualmente ha realizado destacados pronunciamientos ante la crisis del sector agropecuario, situación de la mujer rural en Colombia, los precios del etanol en Colombia, la vivienda urbana y rural en el país, funciones ejercidas por la comisión rectora de regalías, situación de la mujer rural en Colombia, la construcción de la doble calzada en la vía Villavicencio-Bogotá, así como de vías y puentes que comuniquen Casanare, Arauca y Vichada, seguimiento a la gestión de la Agencia Nacional de Hidrocarburos-ANH, el desarrollo integral de la Altillanura, la estructura de costos de los biocombustibles, la participación de las ganancias del país en el campo Quifa de Puerto Gaitán y las condiciones de explotación de la mina de ferroníquel en Carromatoso Córdoba, la exploración sísmica y la grave problemática ambiental del Departamento del Casanare.La actividad como parlamentaria de Maritza Martínez la ha llevado a ser reconocida como una de las congresistas de mejor desempeño en las labores legislativas en el parlamento colombiano, y la publicación económica más importante del país, Revista Dinero la ubico como una de las diez mejores congresistas del país. “A juzgar por el tono y la calidad de sus debates, el nombre de esta Senadora Llanera se destaca en el horizonte de la bancada femenina” Revista Dinero.",Maritza Martínez Aristizábal,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/MaritzaSenado,,,,https://twitter.com/Maritza_Senado,Circunscripción Nacional en ...,Maestría,Abogado/a,2018-2022,13 de julio de 1968,54,Villavicencio,Femenino,3125401202,214 - 215 Ed. Nuevo del Congreso,382 3000 ext: 3269 - 3308 - 3366,,http://www.youtube.com/user/MaritzaSenado
68,"Es un político y economista colombiano graduado de la Universidad de Antioquia. Fue miembro de la Asamblea Constituyente de 1991, y candidato a la vicepresidencia de la república en 2006. Además, ha sido gerente de la Constructora de Pereira, Presidente de la Cámara de Comercio de Pereira, Secretario General de la ANDI y Presidente de la Bolsa de Medellín. Entre otras funciones, ha sido consultor de la OEA(2004-2005), Embajador de Colombia ante las Agencias de Naciones Unidas(1992-1994), Senador de la República (1986-1990), Concejal de Medellín (1984-1985),Secretario General del Ministerio de Desarrollo(1977-1978), Alcalde de Pereira (1974-1975), Jefe de Planeamiento del Ministerio de Agricultura(1972-1973. También se ha dedicado a la investigación y consultoría de empresas privada nacionales y entidades internacionales.Tomado de: http://www.ivanmarulanda.com/wp-content/uploads/2018/02/HOJA-DE-VIDA-Y-CARGOS-.doc.pdf",Luis Iván Marulanda Gómez,Alianza Verde,,https://es-la.facebook.com/pg/IvanMarulandaGomez,,,,https://twitter.com/ivanmarulanda,Circunscripción Nacional en ...,Universitaria,Economista,2018-2022,4 de junio de 1946,77,Pereira,Masculino,,636 Ed. Nuevo Congreso,382 3000 ext: 3309 - 3310 - 3311 - 3312,,
69,"Fue concejal uribista en Barranquilla en 23016 y 2017, pero renunció para lanzarse al Senado. Cantante y politólogo, con especialización en Mercadeo de la Universidad de los Andes y Maestría en Administración del Business School de Madrid, España.Tomado de La Silla Vacía https://bit.ly/2LA45aL",Carlos Manuel Meisel Vergara,Centro Democrático,,https://www.facebook.com/carlosmeiselv,,,,https://twitter.com/carlosmeiselv,Circunscripción Nacional en Atlántico,Maestría,Politólogo/a,2022 - 2026,10 de mayo de 1985,38,Barranquilla,Masculino,,414 Ed. Nuevo Congreso,382 3000 ext: 3443 - 3444,,
70,"Fue Diputado por el departamento de Caldas y fundador del primer grupo uribista en 2002.Estudió Negocios en la Pontifica Universidad Javeriana en Bogotá.Fuente: http://bit.ly/2folohi--Mejía es del grupo de Óscar Iván Zuluaga y por Adriana Gutiérrez. En 2003 se quemó en la lista de Zuluaga, liderada por el hoy senador Jaime Alonso Zuluaga, a la Asamblea, pero en 2006 lo reemplazó en la lista y llegó a la Asamblea. En 2007 se quemó tratando de regresar, en medio de las sindicaciones de parapolítica contra Gutiérrez y sin apoyo de Jaime Alonso Zuluaga. Luego trabajó en Bogotá como lobbyista informal de Caldas, en llave con sus aldiaos políticos, y recientemente se ha dedicado a impulsar el Centro Democrático en ese departamento.Fuente: http://lasillavacia.com/historia/la-lista-de-uribe-al-senado-45668",Carlos Felipe Mejía Mejía,Centro Democrático,,https://www.facebook.com/cfmejia,,,,https://twitter.com/CARLOSFMEJIA,Circunscripción Nacional en Caldas,Universitaria,Mercadeo / Negocios Internacionales,2018-2022,21 de octubre de 1961,61,Manizales,Masculino,,648B Ed. Nuevo Congreso,382 3000 ext: 4481,,
71,"Es administrador de empresas de los Estados Unidos.A lo largo de mi vida he creado un importante número de empresas en el sector de la construcción, las telecomunicaciones y las nuevas tecnologías, las que actualmente tienen gran cubrimiento en Colombia.",Juan Samy Merheg Marún,Conservador Colombiano,,https://www.facebook.com/samymsenador,,,,,Circunscripción Nacional en Risaralda,Universitaria,Administrador/a de empresas,2022 - 2026,4 de abril de 1967,56,Pereira,Masculino,3157509903,336 Ed. Nuevo Congreso,382 3000 ext: 3313 - 3314 - 3360,samymerheg@msn.com,
72,,Aida Merlano Rebolledo,Conservador Colombiano,,https://www.facebook.com/aida.merlano.31,,,,,Circunscripción Nacional en Atlántico,Universitaria,Abogado/a,2018-2022,19 de marzo de 1976,47,Barranquilla,Femenino,3012484860,701 Ed. Nuevo Congreso,4325100 ext: 3722 - 3723,,http://www.youtube.com/channel/UCsgUErufHdnwXA6TPNQBYYw
73,,Aurelijus Rutenis Antanas Mockus Sivickas,Alianza Verde,,https://es-la.facebook.com/a.mockus/,,,,,Circunscripción Nacional en ...,Maestría,Matemático/a,2018-2022,25 de septiembre de 1952,70,Bogotá,Masculino,,ST Ed. Nuevo Congreso,382 3000 ext: 3362 - 3363 - 3355 - 3356,,
74,"Abogado de la Universidad San Buenaventura Cali, especialista en Derecho Administrativo de la Universidad Pontificia Bolivariana, especialista en Gestión de Entidades Territoriales de la Universidad Externado de Colombia.Se ha desempeñado como Jefe de la Unidad Jurídica (Gerencia Territorial alcaldía de Cali); Jefe de la Unidad Administrativa (Gerencia de Desarrollo Territorial de Cali); Director Operativo Encargado del Centro de Administración Local Integrado, C.A.L.I. No.6; Secretario de Gobierno del Departamento del Valle del Cauca; Representante a la Cámara periodo 2006 – 2010 y actualmente se encuentra ejerciendo su segundo periodo como Senador de la República, desde la Comisión Primera Constitucional Permanente de la cual fue presidente durante la legislatura comprendida entre los años 2016 y 2017.Durante su recorrido profesional y político se ha destacado como un excelente funcionario, comprometido, transparente, eficiente, destacándose por su interés en el bienestar de los ciudadanos. Es reconocido por sus múltiples cualidades y virtudes y por la legitimidad de su trayectoria al servicio de los colombianos.Tomado de: http://www.partidocambioradical.org/quienes-somos/senadores-representantes/carlos-fernando-motoa-solarte",Carlos Fernando Motoa Solarte,Cambio Radical,,https://www.facebook.com/cmotoa,,,,https://twitter.com/senadormotoa,Circunscripción Nacional en Valle del Cauca,Especialización,Abogado/a,2022 - 2026,24 de octubre de 1975,47,Palmira,Masculino,3006197071,223 Ed. Nuevo del Congreso,382 3000 ext: 3717 - 3718 - 3719,cmotoa@hotmail.com,https://www.youtube.com/channel/UCWDCHTwTulU1ayOBui_D1cw
75,"Estudié Administración de Empresas en la Universidad Autónoma del Caribe, adelanté estudios de idiomas en Georgia Tech y me especialicé en Gerencia, Gobierno y Asuntos Públicos en Columbia University en New York y la Universidad Externado de Colombia.Fui elegido, por primera vez, como Senador de la República, en el año de 2006En mi experiencia previa a la llegada al Congreso de la República, se destacan la gestión realizada en la Gerencia General de la empresa T-Shirt Ltda. y la Gerencia Comercial de Valencia e Iragorri Corredores De Seguros. En el año 1999, empecé mi labor como Cónsul de Colombia en Nueva York - EEUU, misión que llevé a cabo hasta el año 2005.Fui honrado con la Presidencia de la Comisión V del Senado de la República, función que desempeñé, durante un año..http://www.josedavidname.com/perfil-de-jose-name",José David Name Cardozo,Partido de la U - Partido de la Unión por la Gente,,http://www.facebook.com/josedavidnamecardozo,http://co.linkedin.com/in/josedavidname,,,https://twitter.com/JoseDavidName,Circunscripción Nacional en Atlántico,Especialización,Administrador/a de empresas,2022 - 2026,18 de noviembre de 1968,54,Barranquilla,Masculino,3114291856,332 Ed. Nuevo del Congreso,382 3000 ext: 3384,info@josedavidname.com,http://www.youtube.com/user/prensajosedavidname
76,"Abogado de la Pontificia Universidad Javeriana.Mientras estudiaba derecho, y dadas las circunstancias políticas de la época, cuando aún era muy joven se inició en el ejercicio de la política. En compañía de varios estudiantes de dicha facultad, y con la aquiescencia y apoyo del entonces Decano R. Padre Gabriel Giraldo creó un movimiento llamado, Juventudes de Acción Social (J.A.S.), donde se ocupó de hacer un análisis de las corrientes ideológicas predominantes de la época.Fue electo Diputado a la Asamblea de Cundinamarca. Posteriormente fue elegido Representante a la Cámara por Bogotá en dos oportunidades. Fue un atento y activo interviniente de los cambios que realizó la Constitución Política de 1991.Hacia mediados de los años 90’s fue Concejal de Bogotá, desde donde lideró cambios en materia de movilidad y desarrollo urbano. Desde la dirección del Movimiento Viraje Social, ha apoyado con exito la candidatura de otros miembros de su organización hasta la actualidad.http://quiensoy100.blogspot.com/Adhirió a la Campaña por la Transparencia que creó una sección en la página principal del Senado en la que los ciudadanos podrán consultar el nombre del senador, el partido de elección, la votación obtenida, su Declaración juramentada de bienes, el Registro de conflicto de intereses y los nombres de los miembros de Unidad de Trabajo Legislativo (UTL) del senador.Representante suplente ante el Parlamento Andino.Mayor información: www.senado.gov.co",Iván Leonidas Name Vásquez,Alianza Verde Centro Esperanza Coalición,,https://www.facebook.com/SenadorIvanName/?ref=profile_intro_card,,,,https://twitter.com/IvanNameVasquez,Circunscripción Nacional en Atlántico,Universitaria Incompleta,Abogado/a,2022 - 2026,18 de junio de 1957,66,Barranquilla,Masculino,318 712 0247,201 Ed. Nuevo del Congreso,382 3000 ext: 3205,ivan.name.vasquez@senado.gov.co,http://www.youtube.com/user/senadorivannamev
77,"Nació en Mercaderes (Cauca, Colombia)Abogado de la Universidad del CaucaEstudios realizados:- Doctor en Derecho, Ciencias Políticas y Sociales 1979. Universidad del Cauca.- Postgrado en Gerencia, Gobierno y Asuntos Públicos. Universidad Externado de Colombia-Universidad Columbia (N.Y).- Maestría en Economía. Universidad Javeriana. Bogotá- Administración de la Calidad Total del Cauca. Universidad del Cauca- Instituto Tecnológico de Monterrey- Gerencia de Proyectos. Universidad de los Andes.Cargos ocupados:- Gobernador del Cauca (2012-2015).- Magistrado Consejo Superior de la Judicatura Sala Jurisdiccional Disciplinaria (2000-2008).- Director Capacitación Contraloría General de República.- Gobernador del Cauca (1992-1995).- Viceministro de Justicia (1986-1990).- Secretario de Educación Departamental del Cauca.- Gerente Cajanal del Cauca.- Director Capacitación Contraloría General de la República.- Consultor Legal Corporación Andina de Fomento –CAF.- Abogado litigante.Tomado de: https://www.temistoclesortega.com/acerca-de",Temístocles Ortega Narváez,Cambio Radical,,https://www.facebook.com/OrtegaNarvaez/,,,,https://twitter.com/temisortega?lang=es,Circunscripción Nacional en ...,Maestría,Abogado/a,2018-2022,21 de octubre de 1954,68,Mercaderes,Masculino,,428B Ed. Nuevo Congreso,382 3000 ext: 3449 - 3471 - 4329,temistocles.ortega@senado.gov.co,https://www.youtube.com/channel/UCHinmwxYb0fpy5C5BGjHWAQ
78,"Tuve la fortuna de nacer y crecer en Paz de Río- Boyacá cursé mis estudios de secundarios en la Institución Educativa Técnica Minera, soy Administradora de Empresas de la Universidad de la Salle y Especialista en Gobierno y Gestión pública, de la Pontificia Universidad Javeriana, con diplomado en Gerencia de la Gestión Legislativa de la ESAP.Asesora en la Unidad de Trabajo Legislativa del Congreso de la República del 2006 – 2007, Gerente del Sistema Único de Acreditación y Certificación de COLDEPORTES Nacional en el 2007 – 2008, Candidata a la Cámara de Representantes en el 2010, pre candidata a la Gobernación de Boyacá, Secretaria de Participación y Democracia de la Gobernación de Boyacá en el 2012, Representante a la Cámara por Boyacá periodo 2014- 2018.Vicepresidenta de la Cámara de Representantes, integrante de la Comisión Tercera de impuestos y presupuesto, Copresidenta de la Fundación Cuacos Conservacionista colombiano ICCF, Ponente del Presupuesto General de la Nación.Es mi trabajo legislativo en estos cuatro años que los boyacenses depositaron ese importante voto de confianza, resaltó algunos de los mayores logros de mi trabajo legislativo siendo muchos más pero me enorgullece los aportes importantes y significativos por mi departamento de Boyacá.Tomado de: http://www.sandraortiz.co/biografia/",Sandra Liliana Ortiz Nova,Alianza Verde,,https://www.facebook.com/sandraortizsenadora/,,,,https://twitter.com/SandraOrtizN,Circunscripción Nacional en ...,Especialización,Administrador/a de empresas,2018-2022,6 de marzo de 1977,46,Paz del Río,Femenino,,327 Ed. Nuevo Congreso,382 3000 ext: 3707 - 3708 - 3709,sandra.ortiz@senado.gov.co,http://www.youtube.com/user/SuperPUBLIS
79,"Abogado, especialista en Derecho Penal, Criminología y Ciencias Criminalísticas.Amplia trayectoria en el área del derecho penal, derechos humanos y funciones públicas en la Fiscalía.Tomado de: página Colombia Justa Libres http://bit.ly/2H5MDbH",Eduardo Emilio Pacheco Cuello,Colombia Justa Libres (Antes Movimiento Libres),https://www.instagram.com/eduardopachecoc/,https://www.facebook.com/eduardo.pacheco.39142,,,,https://twitter.com/senadoreduardop,Circunscripción Nacional en ...,Especialización,Abogado/a,2018-2022,24 de octubre de 1953,69,Medellín,Masculino,,311 Ed. Nuevo Congreso,382 3000 ext: 3092-3093-3387,eduardo.pacheco@senado.gov.co,
80,"Profesor de Filosofía,Teología y Ciencias Políticas, especialista en dd.hh, demócrata defensor de la libertad.Especialista en Derechos Humanos Estudios político -económicos.Tomado de: página Colombia Justa Libres http://bit.ly/2H5MDbH",Edgar Enrique Palacio Mizrahi,Colombia Justa Libres (Antes Movimiento Libres),https://www.instagram.com/epalaciomizrahi/,https://www.facebook.com/edgarpalaciosenador,,,,https://twitter.com/epalaciosenado,Circunscripción Nacional en ...,Especialización,Filosofo/a,2018-2022,24 de julio de 1970,52,Barranquilla,Masculino,,338B Ed. Nuevo Congreso,382 3000 ext: 4349,edgar.palacio@senado.gov.co,
81,"Líder indígena del pueblo de Los Pastos, además fue gobernador del municipio de Carlosama, Nariño y alcalde del mismo.Tomado de: http://www.bitervopalchucan.com/Biografia/",Manuel Bitervo Palchucan Chingal,AICO - Autoridades Indígenas de Colombia,,https://www.facebook.com/bitervo.palchucan,,,,https://twitter.com/MPalchucan,Circunscripción Especial por Comunidades Indígenas en Comunidades Indígenas,Universitaria,Administrador/a de empresas,2018-2022,27 de septiembre de 1965,57,Guachucal,Masculino,318 5413250,524 Ed. Nuevo Congreso,382 3000 ext: 3596,manuel.palchucan@senado.gov.co,
82,"Abogada de la Universidad de Nariño, especialista en Derecho Comercial, Administración y Gerencia Institucional, ha ocupado importantes cargos en las administraciones centrales del municipio de Pasto y del Departamento de Nariño, entre los que se destacan:• Gobernadora de Nariño, con apenas 26 años de edad.• Secretaria de Gobierno Departamental de Nariño.• Directora la Caja Nacional de Previsión en Nariño.• Jefe de Planeación Municipal de Pasto.• Delegada del Proceso Electoral del Perú por la Organización de Estados Americanos.• Concejal del municipio de Guachucal y del municipio de Pasto y diputada de la Asamblea Departamental de Nariño en tres períodos• Desde el año 1998 es Representante a la Cámara por la circunscripción electoral de Nariño, integrante de la Comisión Primera Constitucional Permanente de esta corporación.Adhirió a la Campaña por la Transparencia que creó una sección en la página principal del Senado en la que los ciudadanos podrán consultar el nombre del senador, el partido de elección, su Declaración juramentada de bienes, el Registro de conflicto de intereses y los nombres de los miembros de Unidad de Trabajo Legislativo (UTL). Mayor información: www.senado.gov.coPara conocer su gestión durante el actual cuatrienio: https://www.dropbox.com/s/dzu0pxau6kwd2y6/Myriam%20Paredes%20reporte.pdf",Myriam Alicia Paredes Aguirre,Conservador Colombiano,,https://www.facebook.com/MyriamparedesA,,,,https://twitter.com/senadoramyriamp,Circunscripción Nacional en ...,Especialización,Abogado/a,2018-2022,3 de junio de 1956,67,Guachucal,Femenino,315 335 7623 / 310 552 9574,519 - 520 Ed. Nuevo del Congreso,382 3000 ext: 3556 - 3557 - 3558,mapa520@hotmail.com,
83,"Elegido representante a la Cámara por el Partido Cambio Radical (2014-2018).Hace parte de la Comisión Segunda, que se ocupa de los temas de defensa y seguridad. Integra también la Comisión de Derechos Humanos y Audiencias, de la que fue Presidente en la legislatura 2016-2017, desde donde se ha preocupado por la protección de los más vulnerables. Como Coordinador de la Comisión Accidental sobre Asuntos de la Región del Pacifico, ha impulsado medidas encaminadas al desarrollo integral del pacifico colombiano.En su labor legislativa, se ha destacado por ser coautor del proyecto de ley que categoriza a la ciudad de Santiago de Cali como Distrito Especial Deportivo, Cultural, Turístico, Empresarial y de Servicios. Fue ponente del Proyecto de Ley que reglamenta el servicio de reclutamiento y movilización militar, que beneficia a los jóvenes y flexibiliza la definición de su situación militar disminuyendo los costos de la libreta y de la compensación. También fue ponente del proyecto de ley aprobatoria del “Acuerdo de París” sobre cambio climático, adoptado el 12 de diciembre de 2015, entre otros proyectos e iniciativas.Durante más de 20 años se ha caracterizado por su cercanía con la comunidad, posicionándose como un experto en asuntos de gobierno, con amplio manejo técnico en la búsqueda de soluciones para resolver los problemas que aquejan a los habitantes de Cali y del Valle del Cauca.Actualmente adelanta estudios de Administración en la UNAD. Su vida laboral inició en el año 1990 como periodista en diferentes medios de comunicación del Valle del Cauca. Posteriormente, se desempeñó como asistente en el Concejo de Cali y en la Cámara de Representantes, espacios donde forjó su destino como líder social y que lo llevaron a postularse, por primera vez, al Concejo de Cali para el cuatrienio 2004-2007. En el 2008 fue escogido nuevamente como concejal de Cali, registrando una de las más altas votaciones. Ejerció la Presidencia de esa Corporación y la Presidencia de la Comisión de Presupuesto en los dos periodos.",José Luis Pérez Oyuela,Cambio Radical,,https://www.facebook.com/JoseLuisPerez2018,,,,,Circunscripción Nacional en Valle del Cauca,Universitaria Incompleta,Administrador/a de empresas,2022 - 2026,21 de abril de 1964,59,Cali,Masculino,,313 Ed. Nuevo Congreso,382 3000 ext: 3056-3060-3065,jose.perez@senado.gov.co,https://www.youtube.com/channel/UCEAlyh1iom-zLjslgGOpCVw
84,"Administrador de Negocios y Economista, con doce años de experiencia en el sector financiero.Tomado de: https://nicolasperez.com.co/",Nicolás Pérez Vásquez,Centro Democrático,,https://www.facebook.com/nicolasperezva/,,,,https://twitter.com/nperezvasquez,Circunscripción Nacional en ...,Universitaria,Economista,2018-2022,3 de octubre de 1978,44,Medellín,Masculino,,617B Ed. Nuevo Congreso,382 3000 ext: 4012 - 4013 - 4045,hablemos@nicolasperez.com.co,https://www.youtube.com/channel/UCvuwboXWfV0Gn0RhhyIK-9g
85,"Economista – Universidad Externado. Tiene especialización en Administración Pública de la ESAP, Master de Economía de la Universidad Javeriana, Especialización en Medio Ambiente y Desarrollo Poblacional en la Universidad Católica de Lovaina. Doctorado en Nuevas Tendencias en Administración de Empresas en la Universidad de Salamanca.Fundó junto con los desmovilizados del proceso de paz, el partido político Alianza Democrática M-19, movimiento que logró un gran respaldo popular y que participó en la redacción de la Constitución de 1991. Con el apoyo de este movimiento Petro llegó a la Cámara de Representantes en 1991 por el departamento de Cundinamarca. En 1994 fue nombrado en la embajada de Colombia en Bélgica como agregado diplomático para los Derechos Humanos de 1994 a 1996.Regresó a Colombia en 1998 y aspiró nuevamente a la Cámara de Representantes, esta vez en la circunscripción de Bogotá y por el Movimiento Vía Alterna que había fundado junto con otros ex militantes del Partido AD M-19 que había sido disuelto. Esta lista, encabezada por Antonio Navarro Wolf, fue la más votada de la ciudad. En las elecciones de 2002 aspiró de nuevo a esta corporación obteniendo la más alta votación. En ese período, fue elegido el mejor congresista tanto por sus colegas como por la prensa nacional gracias a sus denuncias sobre corrupción y sus debates de control político. Desde 2006 Gustavo Petro forma parte del Senado de la República.Alcalde de Bogotá 2012 - 2015.",Gustavo Francisco Petro Urrego,Colombia Humana,https://www.instagram.com/gustavopetrourrego/,https://www.facebook.com/gustavopetrourrego,,,,https://twitter.com/petrogustavo,Circunscripción Nacional en ...,Doctorado,Economista,2018-2022,19 de abril de 1960,63,Ciénaga de Oro,Masculino,5607140,502 Ed. Nuevo Congreso,382 3000 ext: 3052-3053,gustavo.petro@senado.gov.co,https://www.youtube.com/c/GustavoPetroOficial
86,"Abogado egresado de la Unab con una especialización en derecho administrativo de la Universidad Santo Tomás.Algunos cargos ocupados: Secretario general de la Personería, Personero encargado, Director de la Casa de Menores de Piedecuesta y Contralor General Santander (2001-2002).",Miguel Ángel Pinto Hernández,Liberal Colombiano,https://www.instagram.com/miguelpintoh1/,https://www.facebook.com/miguelangel.pintohernandez.5,,,,https://twitter.com/MiguelPintoH1,Circunscripción Nacional en Santander,Especialización,Abogado/a,2022 - 2026,17 de noviembre de 1961,61,Bucaramanga,Masculino,,Capitolio Piso 2,4325100 ext 5402 - 5403,mapintoher@hotmail.com,https://www.youtube.com/user/PintoConSantander
87,"Líder social y político, nacido en Ipiales, sur de Colombia. Fue futbolista, director técnico, Presidente del Comité Municipal de Fútbol, artesano y artista del Carnaval. Participó en luchas sociales junto a Heraldo Romero Sánchez, en la década del 70. Como político ha militado en proyectos alternativos y elegido Concejal de Ipiales en tres períodos, y reconocido entre los mejores diputados de Nariño en 1992 a 1995 y de 1995 a 1998. Renunció a su curul de concejal para postularse como candidato al Senado de la República por el Partido Alianza Verde, 7 en el tarjetón, como vocero del proyecto político, social, cultural y ambiental Vamos, que reivindica la posición rebelde del sur.Tomado de: http://aulopolo.com/",José Aulo Polo Narváez,Alianza Verde,https://www.instagram.com/joseaulopolosenador/,https://www.facebook.com/JoseAuloPoloSenador,,,,https://twitter.com/AuloPoloSenador,Circunscripción Nacional en Nariño,Sin grado de estudio,Sin profesión,2018-2022,18 de julio de 1950,72,Ipiales,Masculino,,412B Ed. Nuevo Congreso,382 3000 ext: 3436,,
88,,Eduardo Enrique Pulgar Daza,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/pages/Eduardo-Pulgar/653876358004675?fref=ts,,,,https://twitter.com/eduardopulgard,Circunscripción Nacional en ...,Universitaria,Abogado/a,2018-2022,19 de noviembre de 1969,53,Barranquilla,Masculino,,216 Ed. Nuevo Congreso,382 3000 ext: 3524 - 3525 - 3526,,http://www.youtube.com/channel/UC0j6kwMpe0AmZQAr_FxIxPg?feature=watch
89,"Abogado de la Pontificia Universidad Javeriana, especializado en derecho Minero Petrolero de la Universidad Externado de Colombia, Derecho Contractual de la Universidad del Rosario y Derecho de Sociedades de la Pontificia Universidad Javeriana.Representante a la Cámara por Boyacá (2014-2018) y miembro de la Comisión Tercera.",Ciro Alejandro Ramírez Cortés,Centro Democrático,,https://www.facebook.com/pages/Ciro-Ramirez/485720484847795,,,,https://twitter.com/CIROARAMIREZ,Circunscripción Nacional en Boyacá,Especialización,Abogado/a,2022 - 2026,31 de octubre de 1984,38,Moniquirá,Masculino,3183832232,407-408 Ed. Nuevo Congreso,382 3000 ext: 3430 - 3431 - 3515,,https://www.youtube.com/channel/UCKzEPKKWPyRx3R83kdfrF-w
90,"Arquitecto de la Universidad de los Andes. Fue 26 años profesor en Manizales y ha escrito trece libros que resumen rigurosos estudios sobre economía, reconstrucción de la dinámica histórica y acerado e incisivo análisis político.Docente de arquitectura de la Universidad Nacional, mereció la Medalla al mérito Gerardo Molina, galardón que no más de veinte personas ostentan. La universidad también le otorgó las distinciones Medalla al Mérito y Maestro Universitario.Reconocido columnista de La Patria, donde ha publicado más de 1.300 artículos.En 1997 ganó la XVII Bienal Colombiana de Arquitectura en la categoría Teoría, Historia y Crítica.Llegó al Senado en 2002, desde entonces ha realizado más de 150 debates de control político.Con su labor parlamentaria, ha ayudado a comprender y solucionar los temas de la política nacional, convirtiéndose en el congresista que más debates ha realizado en la historia del Congreso.Tomado de: https://jorgerobledo.com/conozcalo/",Jorge Enrique Robledo Castillo,Dignidad,,https://www.facebook.com/jorge.robledo.castillo,https://www.linkedin.com/in/jorge-robledo/,,,https://twitter.com/JERobledo,Circunscripción Nacional en ...,Universitaria,Arquitecto/a,2018-2022,11 de febrero de 1950,73,Ibagué,Masculino,316 465 0158 / 316 465 0138,610B - 611B Ed. Nuevo Congreso,- 382 3000 ext: 3606 - 3647 - 3648,robledosenado@gmail.com,https://www.youtube.com/user/ROBLEDOTELEVISION
91,"Ingeniero industrial, diplomado en finanzas y doctor H.C.en psicología familiar. Ejecutivo de empresas del sector industrial en el Valle.Tomado de: página Colombia Justa Libres http://bit.ly/2H5MDbH",John Milton Rodríguez González,Colombia Justa Libres (Antes Movimiento Libres),https://www.instagram.com/johnmiltonr_/,https://www.facebook.com/JohnMiltonR/,,,,https://twitter.com/JohnMiltonR_,Circunscripción Nacional en ...,Universitaria,Ingeniero/a,2018-2022,18 de septiembre de 1969,53,Cali,Masculino,,102 Ed. Nuevo Congreso,382 3000 ext: 3237 - 3238,,https://bit.ly/37F0DM0
92,"Abogado de la Universidad Libre de Colombia. Especializado en Derecho Administrativo y Constitucional de la Universidad Libre de Colombia. Concejal de Cali; abogado investigador de DANCOOP, censor de la Universidad Libre de Cali, auditor especial ante la Central Hidroeléctrica de Anchicayá y Secretario de Tránsito y Transporte de Cali. Representante a la Cámara por el Valle del Cauca en dos periodos: 2006-2010 y 2010-2014 y Senador desde 2014.",Roosvelt Rodríguez Rengifo,Partido de la U - Partido de la Unión por la Gente,https://www.instagram.com/roosveltsenado/,https://www.facebook.com/RoosveltRodri/,,,,https://twitter.com/RoosveltRodri,Circunscripción Nacional en ...,Especialización,Abogado/a,2018-2022,28 de junio de 1958,65,Bugalagrande,Masculino,310 552 9476,313 Ed. Nuevo Congreso,382 3000 ext: 3446 - 3447 - 3450,,https://www.youtube.com/channel/UCQ3s991PV7RF46Crn2o-ROg
