"corporacion","circunscripción","partido","candidato","genero","descipcion_movimiento"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","OSCAR EDUARDO APOLINAR MARTINEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","MOISES ALBERTO VILLAFAÑA IZQUIERDO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","NORMA NULL HURTADO SANCHEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JULIO ELIAS CHAGUI FLOREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","MIGUEL NULL AMIN ESCAF","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","TANIA MARIA MOLINA FERNANDEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JOSE ALFREDO GNECCO ZULETA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ALVY LUZ ORTIZ ROCHA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JOHN JAIRO HOYOS GARCIA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","VLADIMIR NULL PEÑA ALTAMAR","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","MARTHA ELIZABETH GONZALEZ ROSAS","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JHON ALEXANDER RAMIREZ GUZMAN","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","DAVID NULL ESQUIAQUI CAICEDO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","MAGDALENA NULL GONZALEZ CARDALES","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","NOELLY NULL QUITIAN MAYOR","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","NARA ESTHER MARTINEZ JIMENEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ANGELICA MARIA PEREIRA MUÑOZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","DANNY NULL SEQUEDA BECERRA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ALONSO NULL CAICEDO MONTANO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JORGE ENRIQUE CASALINS TELLO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JUAN CARLOS ALMANZA SALGADO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","HERNANDO ENRIQUE GALOFRE MANOTAS","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","EDGAR NULL ESPINDOLA NIÑO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JORGE ENRIQUE AMEZQUITA SOTO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ELEAZALDE SEGUNDO SALCEDO ARROYO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","YURANI NULL SCARPETTA BEDOYA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","FABIAN ORLANDO RIVERA CARRILLO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","FERNANDO NULL ZORNOSA GALOFRE","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","CESAR ENRIQUE CASTRO RIOS","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","LEIDY TATIANA PALACIOS MAYORGA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ANA ELIZABETH ANGULO ACEVEDO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ISAIAS NULL CHALA IBARGUEN","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","CARLOS ALBERTO CORDOBA PEÑATE","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","CANDELARIA PATRICIA ROJAS VERGARA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JULIO CESAR LOPEZ PUENTES","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","SAMUEL ARTURO FRANCO CARDONA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","LEDA PAOLA MOSQUERA RODRIGUEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","OSCAR JAIME CARDOZO ESTRADA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ILIA MARIA QUINTERO MELECIO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ALFREDO GUILLERMO MOLINA TRIANA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ANDRES FELIPE ORTIZ SUAREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","VICTOR NULL TORRES BLANCO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ANDRES MAURICIO ROZO MURCIA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","CARLOS JULIO CARRILLO COLMENARES","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","HUGO ALBERTO OSPINA AGUDELO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","FREDY ALEXANDER MUÑOZ NULL","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ROLAN ENRIQUE GUZMAN DIAZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","DEYBIS NULL MARTINEZ GUERRA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","LEONARDO NULL VALVERDE CEBALLOS","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ESAUD NULL URRUTIA NOEL","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JOSE EDUARDO BIOJO CASTILLO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","CLAUDIA ROCIO ROZO NULL","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","SONIA ELIZABETH MALAGON VELOZA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JUAN PABLO VIAFARA GARCIA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ARGEMIRO JOSE AGAMEZ PALACIO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","CARMEN SOFIA LOPEZ PORTILLO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","MADELEINE NULL LASCARRO RODRIGUEZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","BRICEIDA MARIA BOLIVAR OROZCO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","HECTOR HERNAN CHARRY RUJANA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","GEORGE HAMILTON MARTINEZ MORENO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","LENAN JISELL DIAZ IGUARAN","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","LIBARDO ANTONIO LUNA LUNA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","GELMAN FERNANDO MUNERA PUERTA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","MIREYA NELSY PATIÑO ARIZA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","FREDY NULL VALENCIA ACOSTA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","HAROLD ANDRES VALENCIA PINO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ALBA LUZ MONTALVO VALDERRAMA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JORGE ALI MURILLO AGUILAR","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","CAROLINA NULL BUSTAMANTE ZULUAGA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","CLAUDIA SOFIA LEMOS LEMOS","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","OMAR ALBERTO SILVA JIMENEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","PABLO ANTONIO BUSTACARA LARGO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","GENTIL NULL FAJARDO MOLINA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","HUMBERTO NULL SANCHEZ NULL","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","RUBIEL ANTONIO CELIS NOREÑA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JORGE ANDRES GONZALEZ SILVA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","CLARA STEFANIA PAREDES NULL","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","GIOVANNI NULL ROSENTHAL SERRANO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","HERNANDO NULL MUNEVAR CABALLERO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","WASLDISTRUDIS NULL HURTADO MINOTTA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","MAGDA BEATRIZ LOPEZ VERGEL","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ANA ELIZABETH SANDOVAL MOJICA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","ANA MILENA CASTRO MEJIA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","GABRIEL FERNANDO RUBIANO PIÑEROS","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","MARTHA DEBBIE AGUILAR COBO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","CAROLINA NULL FRANCO CUELLAR","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","EDIBERTO NULL MURILLO TELLO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","SERVULO EFRAIN GANCINO RAMIREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","BERNER LEON ZAMBRANO ERASO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO DE LA UNIÓN POR LA GENTE ""PARTIDO DE LA U""","JUAN CARLOS GARCES ROJAS","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","MIGUEL NULL URIBE TURBAY","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","JOSUE ALIRIO BARRERA RODRIGUEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","MILLA PATRICIA ROMERO SOTO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","ENRIQUE NULL CABRALES BAQUERO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","EDWARD DAVID RODRIGUEZ RODRIGUEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","PAOLA ANDREA HOLGUIN MORENO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","HONORIO MIGUEL HENRIQUEZ PINEDO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","SANTIAGO NULL VALENCIA GONZALEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","CARLOS MANUEL MEISEL VERGARA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","PALOMA SUSANA VALENCIA LASERNA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","CIRO ALEJANDRO RAMIREZ CORTES","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","JONATAN NULL TAMAYO PEREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","GABRIEL JAIME VELASCO OCAMPO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","JAIME ANDRES MOTTA LARA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","YENNY ESPERANZA ROZO ZAMBRANO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","JULIA NULL CORREA NUTTIN","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","JOSE VICENTE CARREÑO CASTRO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","MILLER JESUS SOTO SOLANO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","NELLY PATRICIA MOSQUERA MURCIA","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","ALVARO HERNAN PRADA ARTUNDUAGA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","LIZ GERALDINE ROBAYO GUTIERREZ","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","RICARDO ALFONSO FERRO LOZANO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","ESTEBAN NULL QUINTERO CARDONA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","OSWALDO FERRI ORTIZ RAMOS","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","LUIS HERLINDO MENDIETA OVALLE","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","ALVARO FRANCISCO HERRERA SEQUERA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","VANESSA ALEXANDRA MENDOZA BUSTOS","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","CLAUDIA JANETH HERRERA VILLARREAL","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","JUAN MANUEL DAZA IGUARAN","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","DIANA LUCIA VIDAL CAICEDO","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","ALEJANDRO NULL CORRALES ESCOBAR","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","INDALECIO NULL DANGOND BAQUERO","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","HELGA LORENA ANGARITA CROSWAYTHE","F","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","SIMON ALFREDO GAMBOA GARCIA","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","JOSE ANTONIO VITONAS YATACUE","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","YIMMY ALBERTO BURBANO ALVAREZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
"SENADO","NACIONAL","PARTIDO CENTRO DEMOCRÁTICO","LUIS FERNANDO RESTREPO GOMEZ","M","PARTIDO O MOVIMIENTO POLITICO CON PERSONERIA JURIDICA"
