"codigo_dane","descripcion"
"2652","Arreglista musical"
"2652","Artista lírico"
"2652","Bajista"
"2652","Bajo"
"2652","Bajonista"
"2652","Barítono"
"2652","Baterista"
"2652","Campanero"
"2652","Cantante"
"2652","Cantante ambulante"
"2652","Cantante callejero"
"2652","Cantante coral"
"2652","Cantante de cabaret"
"2652","Cantante de concierto"
"2652","Cantante de discoteca"
"2652","Cantante de jingles"
"2652","Cantante de música popular"
"2652","Cantante de ópera"
"2652","Cantante organista"
"2652","Cantante vocalista"
"2652","Clarinetista"
"2652","Compositor"
"2652","Compositor musical"
"2652","Concertista cantante"
"2652","Concertista instrumentista"
"2652","Contralto"
"2652","Cornetista"
"2652","Director de banda"
"2652","Director de coral   "
"2652","Director de coros"
"2652","Director de grupo musical"
"2652","Director de orquesta"
"2652","Director de orquesta sinfónica"
"2652","Director de orquesta y banda"
"2652","Director de orquesta y grupo vocal"
"2652","Director musical"
"2652","Director musical, compositor y arreglista"
"2652","Ejecutante músico"
"2652","Etnomusicólogo"
"2652","Fagotista"
"2652","Flautista"
"2652","Guitarrista"
"2652","Instrumentista"
"2652","Instrumentista músico"
"2652","Intérprete de instrumento musical"
"2652","Líder de banda"
"2652","Maestro de capilla"
"2652","Mezzosoprano"
"2652","Músico"
"2652","Músico acompañante"
"2652","Músico ambulante"
"2652","Músico callejero"
"2652","Músico cantante"
"2652","Músico concertista"
"2652","Músico de club nocturno"
"2652","Músico instrumental"
"2652","Musicólogo"
"2652","Oboísta"
"2652","Organista"
"2652","Orquestador"
"2652","Percusionista"
"2652","Pianista"
"2652","Saxofonista"
"2652","Soprano"
"2652","Tenor"
"2652","Timbalero"
"2652","Transcriptor de música"
"2652","Trombonista"
"2652","Trompetista"
"2652","Violinista"
"2652","Violonchelista"
"2652","Vocalista"
"2653","Coreógrafos y bailarines"
"2653","Arreglista de ballet"
"2653","Artista de striptease"
"2653","Bailarín"
"2653","Bailarín callejero"
"2653","Bailarín clásico"
"2653","Bailarín corista"
"2653","Bailarín de ballet"
"2653","Bailarín de cabaret"
"2653","Bailarín de club nocturno"
"2653","Bailarín de coro"
"2653","Bailarín de ritmos folclóricos "
"2653","Bailarín de salón de baile"
"2653","Bailarín de striptease"
"2653","Bailarín de tap"
"2653","Bailarín folclórico"
"2653","Bailarina"
"2653","Bailarina de ballet"
"2653","Bailarina exótica de club nocturno"
"2653","Coreógrafo"
"2653","Director de coreografía"
"2654","Directores y productores de cine, de teatro y afines"
"2654","Director artístico"
"2654","Director artístico de cine"
"2654","Director artístico de teatro"
"2654","Director de cine"
"2654","Director de documentales"
"2654","Director de escena"
"2654","Director de escenario"
"2654","Director de fotografía"
"2654","Director de fotografía de cine"
"2654","Director de películas de cine"
"2654","Director de producción de cine"
"2654","Director de radio"
"2654","Director de reparto"
"2654","Director de teatro"
"2654","Director de televisión"
"2654","Director documental"
"2654","Director ejecutivo de música"
"2654","Director escénico"
"2654","Director teatral"
"2654","Director técnico"
"2654","Director técnico de televisión o radio"
"2654","Editor de película"
"2654","Editor de video"
"2654","Editor fílmico"
"2654","Empresario artístico"
"2654","Productor cinematográfico"
"2654","Productor de cine"
"2654","Productor de escenario"
"2654","Productor de grabación"
"2654","Productor de películas"
"2654","Productor de radio"
"2654","Productor de teatro"
"2654","Productor de televisión"
"2654","Productor director"
"2654","Productor teatral"
"2655","Actores"
"2655","Actor"
"2655","Actor de cine"
"2655","Actor de teatro"
"2655","Actor de televisión"
"2655","Actriz "
"2655","Contador de historias"
"2655","Cuentacuentos"
"2655","Cuentero"
"2655","Cuentista"
"2655","Declamador"
"2655","Mimo"
"2655","Mimo artístico"
"2655","Mimo de teatro"
"2655","Narrador"
"2656","Locutores de radio, televisión y otros medios de comunicación"
"2656","Anfitrión de programa de entrevistas"
"2656","Anfitrión de radio"
"2656","Anfitrión de televisión "
"2656","Animador de centro cultural"
"2656","Animador de espectáculos públicos"
"2656","Animador de televisión"
"2656","Locutor"
"2656","Locutor de deportes"
"2656","Locutor de noticias"
"2656","Locutor de radio"
"2656","Locutor de televisión"
"2656","Locutor deportivo"
"2656","Maestro de ceremonias"
"2656","Presentador de espectáculos públicos"
"2656","Presentador de noticias"
"2656","Presentador de noticias para radio y televisión"
"2656","Presentador de programa de entrevistas"
"2656","Presentador de televisión"
"2656","Presentadora de programa de entrevistas"
"2656","Radiodifusor"
"2656","Reportero del clima"
"2656","Reportero del tiempo"
"2656","Reportero del tráfico"
"2659","Artistas creativos e interpretativos no clasificados en otros grupos primarios"
"2659","Acróbata"
"2659","Amaestrador de fieras"
"2659","Artista de circo"
"2659","Artista de cuerda en alturas"
"2659","Artista de la cuerda floja"
"2659","Artista de marionetas"
"2659","Artista del trapecio"
"2659","Comediante"
"2659","Comediante en vivo"
"2659","Cómico"
"2659","Cómico de circo"
"2659","Conjurador"
"2659","Contorsionista"
"2659","Disk Jockey"
"2659","Equilibrista"
"2659","Hipnotizador"
"2659","Humorista"
"2659","Ilusionista"
"2659","Imitador"
"2659","Instructor de animales salvajes"
"2659","Mago"
"2659","Malabarista"
"2659","Marionetista"
"2659","Payaso"
"2659","Prestidigitador"
"2659","Saltimbanqui"
"2659","Titiritero"
"2659","Trapecista"
"2659","Trapecista de entretenimiento"
"2659","Ventrílocuo"
"3111","Técnicos en ciencias físicas y químicas"
"3111","Analista de laboratorio químico"
"3111","Analista químico de suelos"
"3111","Asistente de geología"
"3111","Asistente de laboratorio de procesamiento químico"
"3111","Asistente de laboratorio químico"
"3111","Inspector meteorológico de puerto"
"3111","Laboratorista químico"
"3111","Técnico analista químico"
"3111","Técnico de astronomía"
"3111","Técnico de control de calidad de procesamiento químico"
"3111","Técnico de geología"
"3111","Técnico de hidrología"
"3111","Técnico de laboratorio químico"
"3111","Técnico de meteorología"
"3111","Técnico de oceanografía"
"3111","Técnico físico"
"3111","Técnico geofísico"
"3111","Técnico geólogo"
"3111","Técnico meteorólogo"
"3111","Técnico químico"
"3111","Técnico servicio climatológico"
"3112","Técnicos en ingeniería civil"
"3112","Agrimensor de edificio "
"3112","Analista de suelos e ingeniería civil"
"3112","Aparejador de ingeniería civil"
"3112","Asistente de ingeniería civil "
"3112","Consultor de prevención de incendios"
"3112","Empleado de obras"
"3112","Especialista de prevención de incendios"
"3112","Estimador de ingeniería civil"
"3112","Estimador de ingeniería civil en costos de construcción"
"3112","Inspector de construcción"
"3112","Inspector de construcción de vías"
"3112","Inspector de construcción residencial"
"3112","Inspector de edificios"
"3112","Inspector de incendios"
"3112","Inspector de instalación de tuberías"
"3112","Inspector de movimientos de tierra"
"3112","Inspector de obras y servicios"
"3112","Inspector de prevención incendios"
"3112","Inspector de seguridad contra incendios"
"3112","Inspector de seguridad en construcción"
"3112","Laboratorista de suelos"
"3112","Secretario de obras"
"3112","Técnico agrimensor"
"3112","Técnico ambiental"
"3112","Técnico aparejador de ingeniería civil"
"3112","Técnico asistente de arquitectura"
"3112","Técnico de arquitectura"
"3112","Técnico de cartografía"
"3112","Técnico de conservación edificios"
"3112","Técnico de construcción"
"3112","Técnico de construcciones civiles"
"3112","Técnico de geotécnica"
"3112","Técnico de ingeniería civil"
"3112","Técnico de ingeniería civil construcción"
"3112","Técnico de ingeniería civil costos construcción"
"3112","Técnico de ingeniería civil hidráulica"
"3112","Técnico de ingeniería civil irrigación"
"3112","Técnico de ingeniería de construcción "
"3112","Técnico de instalaciones hidráulicas"
"3112","Técnico de prevención de incendios"
"3112","Técnico de topografía"
"3112","Técnico en manejo ambiental  y obras civiles"
"3112","Técnico en materiales construcción"
"3112","Técnico en suelos y estructuras"
"3112","Técnico topográfico"
"3112","Topógrafo de construcción"
"3113","Electrotécnicos"
"3113","Aerotécnico"
"3113","Electrotécnico"
"3113","Electrotécnico de alta tensión"
"3113","Electrotécnico de energía eléctrica"
"3113","Electrotécnico de iluminación"
"3113","Electrotécnico de ingeniería eléctrica"
"3113","Estimador de ingeniería eléctrica"
"3113","Estimador eléctrico"
"3113","Inspector de calidad de productos eléctricos"
"3113","Inspector de seguridad eléctrica"
"3113","Inspector de seguridad y salud de electricidad"
"3113","Supervisor de electricistas de construcción"
"3113","Supervisor de electricistas industriales"
"3113","Supervisor de electricistas residenciales"
"3113","Supervisor de instaladores de redes de energía eléctrica"
"3113","Técnico de electricidad"
"3113","Técnico de ingeniería eléctrica"
"3113","Técnico de ingeniería iluminación eléctrica "
"3113","Técnico de transmisión de energía eléctrica"
"3113","Técnico electricista de alta tensión"
"3113","Técnico electricista de aviación "
"3114","Técnicos en electrónica"
"3114","Asistente de ingeniería de hardware"
"3114","Asistente informático de ingeniería hardware"
"3114","Estimador de ingeniería electrónica "
"3114","Inspector de calidad de productos electrónicos"
"3114","Inspector de control de calidad de equipos electrónicos"
"3114","Regulador de la calidad de productos electrónicos"
"3114","Supervisor de fabricación electrónica"
"3114","Supervisor de servicio electrónico "
"3114","Técnico de componentes microinformáticos"
"3114","Técnico de diseño de hardware por computador"
"3114","Técnico de electrónica"
"3114","Técnico de electrónica industrial"
"3114","Técnico de ingeniería aeroespacial"
"3114","Técnico de ingeniería de artículos electrónicos "
"3114","Técnico de ingeniería de instrumentación "
"3114","Técnico de ingeniería electrónica "
"3114","Técnico de ingeniería en diseño de hardware informático "
"3114","Técnico de ingeniería semiconductores"
"3114","Técnico de mantenimiento electrónico"
"3114","Técnico electrónico en biomédica"
"3115","Técnicos en ingeniería mecánica"
"3115","Agrimensor marino"
"3115","Estimador de ingeniería mecánica"
"3115","Experto en marítima"
"3115","Inspector de calidad de productos mecánicos"
"3115","Inspector de chasis y motor y fabricación de vehículos de motor "
"3115","Inspector de seguridad y salud de vehículos"
"3115","Inspector de vehículos"
"3115","Inspector de vehículos especificaciones técnicas"
"3115","Inspector técnico marino"
"3115","Jefe de muelle en dique seco"
"3115","Jefe de patio de  mantenimiento automotriz"
"3115","Modelista mecánico"
"3115","Perito de ingeniería mecánica"
"3115","Regulador de la calidad de productos de ingeniería mecánica"
"3115","Supervisor de ajustadores de máquinas herramientas "
"3115","Supervisor de mecánicos de aire acondicionado"
"3115","Supervisor de mecánicos de aviación"
"3115","Supervisor de mecánicos de equipo pesado"
"3115","Supervisor de mecánicos de mantenimiento"
"3115","Supervisor de mecánicos de mantenimiento de aviones"
"3115","Supervisor de mecánicos de maquinaria textil"
"3115","Supervisor de mecánicos de refrigeración y aire acondicionado"
"3115","Supervisor de mecánicos electricistas automotriz"
"3115","Supervisor de mecánicos industriales"
"3115","Supervisor de patio de mantenimiento automotriz"
"3115","Supervisor de taller de mantenimiento industrial "
"3115","Supervisor de taller de mantenimiento de maquinaria"
"3115","Supervisor de taller de maquinaria"
"3115","Supervisor de taller de mecánica automotriz"
"3115","Tasador de ingeniería mecánica"
"3115","Técnico aeronáutico"
"3115","Técnico de arquitectura naval"
"3115","Técnico de construcción naval"
"3115","Técnico de ingeniería aeronáutica"
"3115","Técnico de ingeniería agrícola maquinaria"
