,descripcion,nombre,partido,instagram,facebook,linkedin,tiktok,web,twitter,Circunscripción,Grado de estudio,Profesión,Cuatrienio,Fecha de nacimiento,Edad,Lugar de nacimiento,Género,Whatsapp,Oficina,Teléfono Oficina,Correo Electrónico,YouTube
152,"Político y abogado de la Universidad Libre, adelantó sus estudios en Desarrollo y Políticas Públicas Agrarias en Kyungwook University de Corea del Sur y en Alto Gobierno en la Universidad de los Andes. Actualmente se encuentra cursando en la Universidad de Nebrija el master en Seguridad y Defensa.Inició su carrera política a los 19 años de edad junto a su mentor el presidente Álvaro Uribe Vélez.Fue asesor de asuntos legislativos del Ministerio del Interior y Justicia, participando en la elaboración de la Ley de Justicia y Paz, Seguridad y Convivencia, Ley Anti-trámites, Desistimiento tácito, Ley Anticorrupción para la Transparencia 1150, Acto Legislativo de tratamiento a Dosis Mínima, la Ley de Pequeñas Causas, entre otras.Fue Secretario Privado del vicepresidente Angelino Garzón y se desempeñó como Asesor Político y Legislativo de la Vicepresidencia de la República. Trabajó en la Embajada de Colombia en Australia, donde contribuyó a impulsar las relaciones comerciales entre estos dos paísesRepresentante a la Cámara desde 2014.",Edward David Rodríguez Rodríguez,Centro Democrático,,https://www.facebook.com/EdwardR.CD/,https://co.linkedin.com/pub/edward-david-rodriguez/47/aba/7a1,,,https://twitter.com/EDR_CD,Circunscripción Territorial de Bogotá en Distrito Capital,Maestría,Abogado/a,2018-2022,31 de julio de 1981,41,Aquitania,Masculino,3016030702,435B Ed. Nuevo Congreso,4325100 ext: 3793 - 3794 - 4433,,https://www.youtube.com/channel/UCPkfwdoiIfETkYL2wqYk6JQ
153,"Representante de Cambio Radical por Atlántico. Es abogada de la Universidad Libre, tiene 25 años, es madre de dos niños e hija del concejal Carlos Rojano, quien está en el Partido Conservador. Recibió el respaldo de la casa Char.Tomado de: El Heraldo https://bit.ly/2mJ4wod",Karina Estefanía Rojano Palacio,Cambio Radical,,https://www.facebook.com/KARINAROJANO105/,,,,https://twitter.com/karinarojano105,Circunscripción Territorial de Atlántico en Atlántico,Universitaria Incompleta,Abogado/a,2018-2022,11 de noviembre de 1991,31,Barranquilla,Femenino,,629B Ed. Nuevo del Congreso,4325100 ext: 3680 - 3681,,
154,"Rodrigo es Economista, Administrador de Empresas y Especialista en Estado, Políticas Públicas y Desarrollo de la Universidad de los Andes. Además adelanta una maestría en Estudios Interdisciplinarios sobre Desarrollo en la misma universidad. Es ExDiputado a la Asamblea de Boyacá y se ha desempeñado como Gerente de Competitividad y Apoyo a las Regiones del Fondo Nacional del Turismo FONTUR y Asesor de Despacho para las Regiones de la Gobernación de Boyacá.En su carrera política se ha destacado por realizar un trabajo incansable por su departamento en temas como Emprendimiento, Productividad, Turismo y Seguridad, así como por mantener un diálogo constante y cercano con las regiones y sus problemáticas.Actualmente,Rodrigo es Representante a la Cámara por Boyacá del Partido Liberal gracias a la confianza que depositaron en él alrededor de 27.000 boyacences.Integra la Comisión Sexta Constitucional, la Comisión Legal de Ordenamiento territorial, la Comisión Accidental Ruta Libertadora, la Comisión accidental por el Emprendimiento, la comisión accidental Pro Bicicleta, la Comisión accidental de Seguimiento a la seguridad vial y la Comisión Accidental para la Niñez Colombiana.",Rodrigo Arturo Rojas Lara,Liberal Colombiano,,https://www.facebook.com/RodrigoRojasLara/,,,,https://twitter.com/RodrigoRojas,Circunscripción Territorial de Boyacá en Boyacá,Especialización,Economista,2018-2022,28 de marzo de 1985,38,Duitama,Masculino,,613B Ed. Nuevo del Congreso,4325100 ext: 3651 - 3652,,
155,"Inspirado por las ideas liberales y una fuerte convicción social, comenzó su carrera política en Bello, ciudad del Aburrá Norte, como Secretario de Obras Públicas.Es Ingeniero Civil de la Facultad de Minas de la Universidad Nacional de Colombia. Especialista en Gestión Pública de la Escuela Superior de Administración Pública -ESAP- y Especialista en Gerencia de Proyectos de la Universidad del Tolima.Experiencia profesional.• Secretario de Obras Públicas del Municipio de Bello en dos oportunidades. 1996 y 2001-2002• Gerente de Proyectos Especiales en el IMPES. 1998-2000• Curador Urbano Segundo del Municipio de Bello, cargo al cual accedió después haber superado un importante concurso de meritos. 2004-2007• Consultor empresarial en temas de infraestructura y transporte, servicios públicos domiciliarios, vivienda y planificación del desarrollo urbano y regional.• Asesor externo Curaduría Urbana Segunda de Bello.Vida Pública• En el año 2007 como candidato a la Alcaldía de Bello, se convierte en el dirigente Liberal más votado en toda la historia política de este municipio, alcanzando una votación de 48.619.Representante a la Cámara desde 2010.",John Jairo Roldán Avendaño,Liberal Colombiano,,https://www.facebook.com/johnjairoroldanav,,,,https://twitter.com/johnjairoroldan,Circunscripción Nacional en Antioquia,Especialización,Ingeniero/a,2022 - 2026,7 de diciembre de 1964,58,Yarumal,Masculino,310 447 7142,226B - Ed. Nuevo del Congreso,4325100 ext: 3244 - 3245 - 3410,jjroldana@hotmail.com,https://www.youtube.com/user/johnjairoroldan07
156,"Ambientalista y ex alcaldesa de Pisba entre 2012 y 2015, ha sido firme opositora de la exploraciójn sísmica",Neyla Ruiz Correa,Alianza Verde,https://www.instagram.com/neylaruizc/,https://www.facebook.com/NeylaRuizCorrea/,,,,https://twitter.com/NeylaRuiz,Circunscripción Territorial de Boyacá en Boyacá,Técnica incompleta,Sin profesión,2018-2022,Invalid Date,Sin edad asignada,Pisba,Femenino,,Sotano Ala Norte - Ed. Nuevo del Congreso,4325100 ext: 3426 - 4319,,
157,"Contador público, especialista en Hacienda Pública de la Universidad Popular del Cesar.Asesor en la administración de Rodolfo Campo Soto (1992 – 1994), director de Seguridad Social en la Secretaría de Salud Departamental. Diputado del Departamento del Cesar, en 2002 presidió la Corporación, y entre 2004 y 2006, se desempeñó como Secretario de Hacienda del Departamento.Tomado de: https://www.eliecersalazar.com/infor",José Eliécer Salazar López,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/Eliecer-Salazar-L%C3%B3pez-1991995194388496/?ref=br_rs,,,,https://twitter.com/EliecerSalazar1,Circunscripción Territorial de Cesar en Cesar,Especialización,Contador/a,2022 - 2026,12 de abril de 1964,59,Valledupar,Masculino,,603B - 604B Ed. Nuevo del Congreso,4325100 ext: 3632 -3633 - 3636,,
158,"Profesional de la salud, egresada de la facultad de Odontología de la Universidad el Bosque. La labor social y ciudadana la ha consolidado con el apoyo de su familia y al lado de su esposo e hijos.Por más de 24 años de servicio social se ha enfocado junto a la Dra. Ema Claudia Castellanos en la protección de los derechos de la mujer, fomentando su bienestar, dignidad, respeto y empoderamiento a través de una importante red de liderazgo en Bogotá.Ha aportado a la transformación de la calidad de vida de la familia en general, de los niños, los jóvenes, adultos mayores, la población en discapacidad, la protección del medio ambiente y el bienestar animal, a través de diferentes acciones, de la Fundación Un Solo Corazón y como candidata a edil en la localidad de Engativá para el año 2011.A su llegada a la Cámara de Representantes, radicó 12 proyectos de Ley el mismo día de su posesión, sobre temas importantes como la atención preferencial a niños enfermos con cancer, o la “Ley Jacobo“ como ha sido conocida en los medios de comunicación. También presentó el proyecto de Ley que busca crear un registro de las obras públicas inconclusas en todo el país, la conciliación de la vida laboral y familiar, la inclusión de los sectores religiosos en la discusión de los Planes de Desarrollo, entre otros.",Ángela Patricia Sánchez Leal,Cambio Radical,https://www.instagram.com/angelasanchezleal/,https://www.facebook.com/AngelaPatriciaSanchezLeal/,,,,https://twitter.com/AngelaSanchezL,Circunscripción Territorial de Bogotá en Distrito Capital,Universitaria,Ciencias de la Salud,2018-2022,2 de mayo de 1973,50,Bogotá,Femenino,,512 - 513 Ed. Nuevo del Congreso,4325100 ext: 3544 - 3545,,https://www.youtube.com/channel/UClbJvk4cIYuG4fdlxoG_ftw
159,"Es el tercero de cinco hermanos que crecieron con fuertes valores inculcados por sus padres Virgilio y Graciela. Casado con Victoria Eugenia Fajardo y padre de María Camila.Sus años escolares los pasó en Utica y Facatativá. Después de mucho esfuerzo y trabajo, se graduó como abogado en la Universidad Libre en 1997. Más adelante complemento sus estudios con especializaciones en Derecho Constitucional, Derecho Administrativo, Gerencia Publica y Control Fiscal.Su vocación por el servicio público lo llevó a asumir diferentes responsabilidades en varios municipios de Cundinamarca entre 1998 y 2005. En el 2005 la Junta Directiva de la Cámara de Comercio de Facatativá, eligió a Oscar como Presidente Ejecutivo, cargo que le permitió entender la dinámica de su municipio y de la región desde la óptica del sector privado complementando de la mejor forma su experiencia y formación para poder aspirar a la Alcaldía Municipal para el periodo 2008 – 2011.En el 2007 fue elegido Alcalde de Facatativá, así inició un periodo de crecimiento y transformaciones sin precedentes en beneficio de la gente, Su gestión se caracterizó por la realización de obras de alto impacto entre las que se destacan la construcción y entrega de vivienda digna y espacio de recreación a 1.596 familias.Su gestión obtuvo varios reconocimientos a nivel nacional como: Mejor Plan de Desarrollo de Colombia, Mejor Municipio a nivel Nacional en la Estrategia JUNTOS para la reducción de la Pobreza, Segundo Mejor Alcalde Incluyente a nivel nacional, Reconocimiento Especial por alcanzar las metas de vacunación en 2008-2011, Premio a la mejor experiencia Nacional del Programa de Vigías del Patrimonio Cultural del Ministerio de Cultura 2010 y mejor Municipio del país en la evaluación de desempeño integral de las entidades territoriales en 2008.Su destacada labor al frente de la Alcaldía le permitió acumular méritos para que el gobernador lo invitara a integrar su gabinete departamental como Gerente de a Beneficencia de Cundinamarca. Allí tuvo la inmejorable oportunidad de conocer en detalle al departamento, sus pueblos y sus necesidades.Reconocimientos.• MEJOR PLAN DE DESARROLLO DEL PAÍS. En diciembre de 2008 el plan de desarrollo municipal “Renovación en Serio para Facatativá 2008 – 2011”, fue escogido por parte del Departamento Nacional de Planeación, la Alianza Colombia Líder, la Agencia Alemana de Cooperación al Desarrollo-GTZ, la Agencia de los Estados Unidos para el desarrollo internacional-USAID y el programa de las Naciones Unidas para el Desarrollo como el mejor plan de desarrollo entre todos los municipios.• MEJOR GOBERNANTE DEL PAÍS EN LA LUCHA CONTRA LA POBREZA. En Julio de 2010 la Agencia Presidencial de Acción Social y la Fundación Colombia Líder escogieron a Oscar Sánchez León como el mejor Alcalde a nivel Nacional en la implementación de la Estrategia Juntos, para la reducción de la pobreza y la desigualdad.• MEJOR MUNICIPIO DEL PAÍS EN LA EVALUACIÓN DE DESEMPEÑO INTEGRAL DE LAS ENTIDADES TERRITORIALES EN 2008. La evaluación realizada por el Departamento de Planeación Nacional calificó los índices de eficacia, eficiencia, cumplimiento de requisitos legales, gestión administrativa y desempeño fiscal y otorgó al municipio de Facatativá el primer lugar a nivel nacional.• SEGUNDO MEJOR ALCALDE INCLUYENTE DEL PAÍS. Fue elegido en 2011 por la Fundación Colombia Líder como el segundo mejor gobernante de Colombia en materia de inclusión social.• PREMIO NACIONAL DE PATRIMONIO CULTURAL . El Ministerio de Cultura escogió en el 2010 el Municipio de Facatativá como la mejor experiencia del país en formación en implementación del programa vigías del patrimonio cultural colombiano.• PREMIO ESPECIAL POR ALCANZAR LAS METAS DE VACUNACIÓN en el Modelo de Atención en Salud 2008-2011.• DISTINCIÓN COMO ALCALDE por su gestión por parte de la Sociedad Colombiana de Prensa y Medios de Comunicación y la Fundación Pedro Nel Ospina Vásquez.EXPERIENCIA LABORAL• Gerente de la beneficencia de Cundinamarca (2012-2013)• Alcalde Municipal de Facatativá ( 2008-2011)• Presidente de la Cámara de Comercio de Facatativá y del noroccidente cundinamarqués (2005-2006)• Asesor Jurídico Municipal de La Vega y de San Juan de Rio Seco (2005)• Presidente de la Asociación de Personeros de Cundinamarca – APERCUNDI. (2002-2003)• Personero Municipal de Facatativá (2001-2004)• Personero Municipal de Bojacá ( 1998-2001)Por eso es que gracias a 36.463 cundinamarqueses, hoy estamos en la Cámara de Representantes, para trabajar por el bienestar de todos. Un Representante que apoya y cree en la PAZ, que piensa en que se puede lograr un mejor país lleno de igualdad y bienestar social, que aportara su conocimiento y trabajando para lograr una Colombia más justa, una Colombia en PAZ.Representante a la Cámara desde 2014.",Óscar Hernán Sánchez León,Liberal Colombiano,https://www.instagram.com/oscarsanchezl/,https://www.facebook.com/OscarSanchezLeonsuvoz?fref=ts,,,,https://twitter.com/16oscarsanchez,Circunscripción Territorial de Cundinamarca en Cundinamarca,Especialización,Abogado/a,2022 - 2026,27 de febrero de 1970,53,Facatativá,Masculino,,305B - 306B Ed. Nuevo Congreso,4325100 ext 3282 - 3328 - 3329,oscar.sanchez@camara.gov.co,https://www.youtube.com/user/oscarsanchezleon
160,"Poseedora de amplios principios éticos y morales, alto grado de responsabilidad, excelente capacidad de trabajo y don de gente.Abogada,Universidad de la Sabana.Especialista en Derecho Procesal Penal,Universidad Cooperativa de Colombia.Especialista en Derecho Administrativo,Universidad Externado de Colombia.Se ha desempeñado como:Asesora Jurídica Codechocó (dic 1991- feb 1992)Profesional Universitario Judicial I de la Dirección Seccional del Cuerpo Técnico, Jefe de la Unidad de Policía Judicial C.T.I. (e), Directora encargada del C.T.I. , Fiscal Local ante los Jueces Penales Municipales, Fiscal Seccional ante los Jueces Penales del Circuito Quibdó (del 18 de enero de 1995 al 20 de febrero de 2004).Alcaldesa (e) del Municipio de Quibdó (2004)Jefe Oficina Jurídica de la Universidad Tecnológica del Chocó UTCH (2004-2010)Asesora Contraloría General de la Nación (2011-2012).Galardonada como:Mejor servidora de la Fiscalía General de la Nación, Seccional Quibdó, 2002Otorgamiento del Escudo del Departamento de Policía del Chocó, 2002.http://afrocolombianosvisibles.blogspot.com/2012/10/astrid-sanchez-montes-de-oca_28.html",Astrid Sánchez Montes De Oca,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/astrid.sancchezmontesdeoca,,,,https://twitter.com/AstridSanchezM,Circunscripción Territorial de Chocó en Chocó,Especialización,Abogado/a,2022 - 2026,30 de enero de 1968,55,Quibdó,Femenino,,MZ SUR Of. 201 Ed. Nuevo del Congreso,4325100 ext: 3160 - 3161,,https://www.youtube.com/channel/UCTQbOsNq-or1fA97fYfm5uw
161,"Nací el 24 de febrero de 1990 en Bogotá, Colombia.Desde muy temprana edad mi vida ha estado marcada por hitos, que determinarían mi presencia en la política, a los seis meses de haber nacido, mi padre fue secuestrado por el narcotraficante Pablo Escobar.Durante el cautiverio de mi padre, Pacho Santos, fue mi madre María Victoria, quien con valentía y aplomo dirigió las riendas de nuestra casa, dejando en mi enseñanzas frente a la importancia del papel de la mujer en la sociedad, lecciones que entendería más tarde.Tras la liberación de mi padre en 1991, nace la fundación País Libre, una iniciativa que surge en las entrañas de mi hogar. Esta organización, visibilizó por primera vez el secuestro como uno de los principales flagelos de Colombia, luchando contra él a través de la atención integral y prevención a víctimas de este repudiable delito.Crecí entre la gente que perdió el miedo a levantar su voz de protesta en contra de la violencia, recuperando la confianza en nuestro país, espacio donde aprendí que las víctimas tienen una necesidad de ver en un líder alguien que los representa, que no los olvida.Nos hemos visto obligados a vivir dos exilios, el primero por las constantes amenazas de Pablo Escobar hacia mi padre, el segundo es atribuido a las FARC, por promover movilizaciones en contra de la violencia.A pesar del exilio y de lo que significaba volver a Colombia, siempre me inculcaron un profundo amor por el país, crecí siendo consciente de momentos coyunturales y críticos de la historia colombiana, los viví en carne propia, y fueron todas esas vivencias las que cultivaron una vocación de servicio y el deseo de regresar a mi tierra y trabajar por ella.Decidí dedicarme a terminar mis estudios en derecho y posteriormente estuve vinculado a firmas de abogados, espacio donde trabajé en temas minero-energéticos. Una vez adquirí experiencia laboral dejé el sector privado, dando el salto al sector público, como asesor programático de la campaña “Pacho Alcalde por Bogotá“, coordinador del área de desarrollo legislativo y comunicación política, en una oficina del Congreso de la República.El pasado 11 de diciembre oficialicé mi candidatura a la Cámara de Representantes por Bogotá del partido Centro Democrático, movido por el amor a mi país y vocación de servicio, esperando el apoyo de los bogotanos, para retomar la confianza en Colombia y sus instituciones.Tomado de:https://www.gabrielsantosg.com/biografia",Gabriel Santos García,Centro Democrático,,https://www.facebook.com/GabrielSantosCD/?ref=page_internal,,,,https://twitter.com/GabrielSantosCD,Circunscripción Territorial de Bogotá en Distrito Capital,Universitaria,Abogado/a,2018-2022,24 de febrero de 1990,33,Bogotá,Masculino,,Capitolio Nacional - Piso 3,4325100 ext: 5476 / 5474,,
162,"Inició estudios superiores en administración de empresas en la Universidad Santo Tomás de Bucaramanga.Ingresó al sector público ejerciendo los cargos de secretaria general del Concejo Municipal de Barrancas y posteriormente, secretaria privada del Municipio de Barrancas.Posteriormente se dedica al sector privado por lo que constituye la empresa denominada Inversiones Crisloreta Ltda en el municipio de Barrancas ejerciendo el cargo de Gerente General.Luego funda Carbones y Transporte Trayso Ltda y Cootracarbon en la ciudad de Santa Marta – Magdalena dedicadas al transporte de carga y de carbón desde la zona centro del Cerrejón hacía el puerto de Santa Marta el cual ejerce el cargo de Gerente Financiero, lo que le mereció en el año 2007 un reconocimiento por parte de la Cámara de Comercio y de la Honorable Asamblea Departamental de La Guajira como empresaria del año por su labor y emprendimiento por más de 20 años en el sector de transportes.Fue candidata a la alcaldía municipal de Barrancas en 2007 y 2011, obteniendo una importante votación donde logró consolidar un proyecto político en su municipio.Tomado de: https://bit.ly/2mvEjtm",María Cristina Tina Soto De Gómez,Conservador Colombiano,https://www.instagram.com/tinasotogo/,https://www.facebook.com/TinaSotoG/?ref=br_rs,,,,https://twitter.com/tinasotogo,Circunscripción Territorial de La Guajira en La Guajira,Universitaria Incompleta,Administrador/a de empresas,2018-2022,20 de julio de 1960,62,Barrancas,Femenino,,Mz. Sur 102 - Ed. Nuevo del Congreso,4325100 ext: 4467 - 4468,,
163,"Dos veces concejal de Cali, que tiene apoyos allí y en Tuluá. Es uno de los cuatro candidatos, en diferentes ciudades intermedias del Valle, a los que le está apostando el grupo político de la ex senadora Dilian Francisca Toro (que aspira a llevar a Roosvelt Rodríguez al Senado) en una especie de operación avispa. Es abogado de la Universidad Santiago de Cali, donde también hizo una maestría en gestión pública.Fuente: http://lasillavacia.com/historia/el-tarjeton-la-camara-por-el-valle-46684Representante a la Cámara desde 2014.",Jorge Eliécer Tamayo Marulanda,Partido de la U - Partido de la Unión por la Gente,https://www.instagram.com/jorgetamayou/,https://www.facebook.com/RepJorgeTamayo,,,,https://twitter.com/JorgeTamayoU,Circunscripción Territorial de Valle del Cauca en Valle del Cauca,Maestría,Abogado/a,2022 - 2026,8 de enero de 1960,63,Tuluá,Masculino,,415B-416B Ed. Nuevo Congreso,4325100 ext: 4477 - 4478 - 4479,,https://www.youtube.com/user/JorgeTamayoM
164,"Mauricio Toro Orjuela es politólogo de la Universidad Javeriana, especialista en innovación y desarrollo de negocios de la Universidad Externado, y Magister en Administración de Empresas del ISEAD Business School, asociado a la Universidad Complutense de Madrid.Ha sido profesor universitario, Director de Mentalidad y Cultura de Innovación y Gerente General de iNNpulsa Colombia, entidad del Estado dedicada al fomento del emprendimiento, la competitividad empresarial y la innovación.Motivado por su pasión por el emprendimiento, ha creado empresas de consultoría y tecnología. Ganador del Premio de Innovación en desarrollo de producto en 2011 en la semana global del emprendimiento. Seleccionado por la Cámara Junior Internacional en el año 2016, como uno de los 10 jóvenes sobresalientes de Colombia. Elegido por tres años consecutivos como uno de los 10 mejores Representantes a la Cámara, por el Panel de Opinión.Fue Jurado de Misión Impacto, el reality de emprendimiento social transmitido por el canal RCN y conferencista TED. Es Co-Autor del libro titulado: ¿Qué transmite su marca? Estrategias para innovar.En la actualidad es Representante a la Cámara por Bogotá por el Partido Verde, donde es el presidente de la Comisión por el Emprendimiento, Miembro de la Comisión Séptima y de la Comisión de Investigación y Acusación.En 2018 llegó a la Cámara de Representantes con el programa “Nos tocó a los ciudadanos ser políticos”. Su labor como congresista se ha centrado en temas económicos como la defensa de los emprendedores y las MiPymes y en temas de tecnología, educación e innovación. Es el autor de la Ley de “Pago A Plazos Justos” y coautor de la ley de Etiquetado Frontal de Alimentos. También fue coordinador ponente de la ley que prohíbe el Asbesto en Colombia.Actualmente en el Congreso cursan varias iniciativas de su autoría: regulación de Plataformas de Transporte, protección al Trabajo Digital, beneficios para deudores del ICETEX, Criptoactivos, prevención de Incendios Forestales, regulación de Nicotina, Cigarrillos Electrónicos y Vapeadores, ley de Endometriosis y ley para el Empleo y Emprendimiento Joven.",Mauricio Andrés Toro Orjuela,Alianza Verde,,https://web.facebook.com/MauroToroO/,,,,https://twitter.com/MauroToroO,Circunscripción Territorial de Bogotá en Distrito Capital,Maestría,Politólogo/a,2018-2022,13 de junio de 1981,42,Armenia,Masculino,,448B Ed. Nuevo del Congreso,4325100 ext: 3418 - 3419,,https://www.youtube.com/mauriciotoroo
165,,Luis Emilio Tovar Bello,Centro Democrático,,https://www.facebook.com/luisemitovar/,,,,,Circunscripción Territorial de Arauca en Arauca,Especialización,Abogado/a,2018-2022,Invalid Date,Sin edad asignada,Arauca,Masculino,,321B Ed. Nuevo del Congreso,4325100 ext: 3343 - 3344,,
166,"Julio César Triana es abogado de la Universidad Cooperativa de Colombia, especialista en Derecho Constitucional y Administrativo de la Universidad Externado de Colombia y Magíster en Derecho Administrativo de la misma Universidad. Ha participado en diversos seminarios y congresos orientados hacia temas de actualidad y las nuevas tendencias del derecho administrativo, lo cual le permite contar con capacidades académicas importantes para el desarrollo de sus obligaciones.Su vida siempre ha estado orientada al servicio social. Desde sus épocas de estudiante de bachillerato en el Colegio Cooperativo Mixto de La Plata, Huila, mostró su vocación y liderazgo, que le permitió iniciar desde muy temprano en la vida pública, llegando a ser el concejal más joven de ese municipio en 1998 con tan solo 22 años de edad.En el 2002, se da su ingreso a la Asamblea Departamental del Huila como diputado, llegando a ser Presidente de esta corporación en el 2003 con excelente resultados.Para el año 2004, refrenda su credencial con la más alta votación en el departamento, donde permaneció hasta el año 2007, dejando a su paso gestiones importantes, adelantadas nuevamente como Presidente de la Corporación y Presidente de la Comisión de Presupuesto.Debido a su compromiso y gran capacidad de trabajo fue Secretario Privado de la Superintendencia de Sociedades, Secretario de Gobierno Departamental y designado Gobernador encargado del Departamento del Huila por el Presidente de la República.Posteriormente se desempeñó como coordinador de anticontrabando en la Federación Nacional de Departamentos.Ha recibido en su trayectoria pública diferentes condecoraciones y reconocimientos que destacan su compromiso y sensibilidad social en el ejercicio de sus funciones.En la actualidad se ha dedicado al ejercicio de su profesión como abogado, lo que ha conjugado con su pasión por el campo, especialmente por la actividad cafetera.",Julio César Triana Quintero,Cambio Radical,https://www.instagram.com/trianacongreso/,https://www.facebook.com/TrianaCongreso/,,,,https://twitter.com/TrianaCongreso,Circunscripción Territorial de Huila en Huila,Maestría,Abogado/a,2022 - 2026,20 de noviembre de 1975,47,Gigante,Masculino,,Sótano Capitolio Nacional,4325100 ext. 5152,,
167,"Profesional en Gobierno y Relaciones Internacionales de la Universidad Externado de Colombia, con estudios de profundización y experiencia en Derechos Humanos, Políticas Públicas, Planeación del Desarrollo, entre otros. Tiene título de maestría en Política Social de la Pontificia Universidad Javeriana.Ha sido asesor de Derechos Humanos de la Federación Nacional de Concejales, joven investigador de la Universidad Militar Nueva Granada y coordinador asistente de los posgrados en Gobierno y Políticas Públicas de la Universidad Externado.Ha actuado como observador internacional de las elecciones en Honduras (2009), España (2011) y las primarias en Venezuela (2012). Entre 2012 y 2014, ejerció como vicepresidente de la Unión Democrática Internacional de Jóvenes (IYDU por sus siglas en inglés). Fue asesor del Procurador General de la Nación para asuntos de descentralización y entidades territoriales.Tomado de: http://www.josejaimeuscategui.com/acerca-de/",José Jaime Uscátegui Pastrana,Centro Democrático,https://www.instagram.com/jjuscategui/,https://www.facebook.com/pg/jjuscategui/about/,,,,https://twitter.com/jjUscategui,Circunscripción Territorial de Bogotá en Distrito Capital,Maestría,Politólogo/a,2022 - 2026,8 de julio de 1981,41,Bogotá,Masculino,311 2566582,Capitolio Nacional - Piso 3,4325100 ext: 5307 - 5310,,
168,"Es ingeniero civil, cuenta con una especialización en Alta Gerencia. trabajó en la secretaria de infraestructura de la gobernación del Caquetá, en obras públicas en el municipio de San Vicente del Cagúan, hizo parte de una lista de representantes a la cámara en el año 2003, con el parlamentario Luis Fernando Almario Rojas y posterior a ello participó en las elecciones donde fue electo alcalde de San Vicente del Cagúan para el periodo 2004 – 2007.Tomado de: http://bit.ly/2FESxAd",Edwin Alberto Valdés Rodríguez,Centro Democrático,,https://www.facebook.com/EdwinValdesRepresentante/,,,,https://twitter.com/EdwinValdesCqta,Circunscripción Territorial de Caquetá en Caquetá,Especialización,Ingeniero/a,2018-2022,16 de mayo de 1975,48,San Vicente del Caguán,Masculino,,439B Ed. Nuevo del Congreso,4325100 ext: 3493,,
169,"Es profesional en Comercio Internacional de la Universidad Jorge Tadeo Lozano (1999) y máster en Dirección de Mercadeo y Gestión Comercial de la UPC de Barcelona, España (2002). Fue también jefe de control Interno de la Alcaldía de Leticia (2000), Asesor de Planeación en Salud en la Gobernación de Amazonas (2002-2004), trabajó como asesor del despacho de la Gobernación de Amazonas (2008-2009) y luego de la Alcaldía de Leticia (2016).Asimismo, Harold Augusto Valencia se ha desempeñado durante 20 años en el sector público y privado. En las elecciones regionales de 2015 se postuló como candidato a la Gobernación del Amazonas, obteniendo 7.200 votos.Tomado de: http://bit.ly/2pbJjEu",Harold Augusto Valencia Infante,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/haroldaugusto.valenciainfante,,,,https://twitter.com/haroldrep,Circunscripción Territorial de Amazonas en Amazonas,Maestría,Comercio Exterior,2018-2022,8 de julio de 1972,50,Leticia,Masculino,3124527273,Mz. Norte 104 - Ed. Nuevo del Congreso,4325100 ext: 3428 - 3429,,
170,"Antropóloga de la Etnia Tukano, egresada de la Universidad Externado de Colombia.Formó parte de la UTL del ex representante Norbey Marulanda (PL). Casada con el ex alcalde de Mitú Carlos Iván Ramiro Meléndez Moreno.http://vaupesmitulp.blogspot.com/https://bit.ly/2uR81gS",Mónica Liliana Valencia Montaña,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/M%C3%B3nica-Valencia-Monta%C3%B1a-537694563315100/,,,,https://twitter.com/ValenciaMonicaL,Circunscripción Territorial de Vaupés en Vaupés,Universitaria Incompleta,Antropólogo/a,2018-2022,25 de febrero de 1991,32,Mitú,Femenino,,Mz. Norte Of. 3 Ed. Nuevo del Congreso,4325100 ext: 3174,,
171,"Abogado con formación en Legislación Tributaria y Gobierno Corporativo.Cámara de Comercio de Pereira:Director Jurídico, Secretario General y en 2006 se convirtió en el presidente más joven de su junta directiva.Universidad Católica de Pereira:Profesor de la cátedra de derecho internacional.Desde hace 10 años, consultor y asesor de diferentes empresas públicas y privadas, participando en la junta directiva de diversas empresas de Risaralda.Tomado de: http://gabrielvallejo.com.co/",Gabriel Jaime Vallejo Chujfi,Centro Democrático,https://www.instagram.com/gabrieljvallejo/,https://www.facebook.com/GabrielJVallejo/,,,,https://twitter.com/GabrielJVallejo,Circunscripción Territorial de Risaralda en Risaralda,Especialización,Abogado/a,2018-2022,22 de septiembre de 1976,46,Pereira,Masculino,,409B Ed. Nuevo del Congreso,4325100 ext: 3432 - 4482,,
